prediction	reference
as er mei grut gemak ingels praat nim ik him oan	As er mei grut gemak Ingelsk praat, nim ik him oan.
undernimmers biede in pear hûndert hantekeningen oan oan de wethâlder	Undernimmers biede in pear hûndert hantekeningen oan oan de wethâlder.
ik hâld fan bissen en de natoer	Ik hâld fan bisten en de natoer.
it leveret jo foar it hiele bedriuw rin de minsferbettering op	It leveret jo foar it hiele bedriuw in rindemintsferbettering op.
oan de ein fan it stik wurdt dúdlik wêr om de sân syn mem hatet	Oan de ein fan it stik wurdt dúdlik wêrom de soan syn mem hatet.
hy skotholle bye it hearren fan al dy ûnsin	Hy skodholle by it hearren fan al dy ûnsin.
nei fjouwer oere nachts meie der gjin minsken mear ynlitten wurde	Nei fjouwer oere nachts meie der gjin minsken mear yn litten wurde.
de opbringsten wienen yn in pear gefallen wol twa kear sa heech	De opbringsten wiene yn in pear gefallen wol twa kear sa heech.
it is better dat men ris ôfwiisd wurdt as dat men gjin ûnderfining opdocht	It is better dat men ris ôfwiisd wurdt as dat men gjin ûnderfining opdocht.
tongersdeinacht wie der ek al oanholden foar it riden ûnder ynfloed	Tongersdeitenacht wie er ek al oanholden foar it riden ûnder ynfloed.
by de gemeente binne gjin klachten binnen kaam e	By de gemeente binne gjin klachten binnen kaam.
kinst hjir noch echt tsjuster belibje en nachts kinst in hiel soad stjerren sjen	Kinst hjir noch echt tsjuster belibje en nachts kinst in heel soad stjerren sjen.
sy is iennen tachtichjier en de âldste aktive wedstriiddamster yn fryslân	Sy is ien en tachtich jier en de âldste aktive wedstriiddamster yn Fryslân.
lit de nije mail oer de hier sjen	Lit de nije mail oer de hier sjen.
wy sieten mei in swierrichheid en wy hawwe dêr in persoanlike oplossing foar keazen	Wy sieten mei in swierrichheid, en wy hawwe dêr in persoanlike oplossing foar keazen.
ik leau dat ik him ferkeard begrepen ha	Ik leau dat ik him ferkeard begrepen haw.
sjoch op ús webside foar mear ynformaasje oer ús produkten	Sjoch op ús website foar mear ynformaasje oer ús produkten.
mûs dûbelklikke	Mûs dûbelklikke.
hienen je ferwachte dat jo útsocht wurde soenen foar dit boekewike geskink	Hiene je ferwachte dat jo útsocht wurde soene foar dit boekewikegeskink?
hy seach syn houlik stikken gean en rekke finansjeel oan e grûn	Hy seach syn houlik stikken gean en rekke finansjeel oan de grûn.
ik kin saterdei de hiele dei	Ik kin saterdei de hiele dei.
wy binne in bytsje letter	Wy binne in bytsje letter.
de sjirurch makke ynsnijingen boppe de hiergrins en om it ear hinne	De sjirurch makke ynsnijingen boppe de hiergrins en om it ear hinne.
hy besocht yn de tritiger jierren in bestean op de bouwen as skriuwer	Hy besocht yn de tritiger jierren in bestean op te bouwen as skriuwer.
meitsje dat fet	Meitsje dat fet.
de ofsúddyk hat tiisdeitmiddei einsletten west fanwegen in ûngelok mei in frachtwein	De Ofslútdyk hat tiisdeitemiddei ôfsletten west fanwegen in ûngelok mei in frachtwein.
dat fyn ik echt	Dat fyn ik echt.
witte jo wat dy tekst ynhâldt	Witte jo wat dy tekst ynhâldt?
ik wie dúdlik noch net ta oan de komplikaasjes fan de leafde	Ik wie dúdlik noch net ta oan de komplikaasjes fan de leafde.
der binne oer de hiele wrâld mar inkelde tsientallen stikken rukeramyk bekend	Der binne oer de hiele wrâld mar inkelde tsientallen stikken Ru-keramyk bekend.
sjak seit har ta dat er in strik foat dwaan sil	Sjaak seit har ta dat er in strik foar dwaan sil.
ûnksallaris diskribinaasje fan froulju moat in einmakke wurde	Oan salarisdiskriminaasje fan froulju moat in ein makke wurde.
sa leverje wy allegearre ús bydrager tap berbettering fan de wrâld	Sa leverje wij allegearre ús bydrage ta ferbettering fan de wrâld.
pergolas binnen ideaal hâld fêst foar klimplanten	Pergola's binne in ideaal hâldfêst foar klimplanten.
der is in fêste deiyndieling en der binne beskate groepsregels	Der is in fêste deiyndieling en der binne beskate groepsregels.
it programma wie fan twa oere oant kertier foar fjouwere	It programma wie fan twa oere oant kertier foar fjouweren.
wa bin ik om te tinken dat ik dy innige bin dyt it wit	Wa bin ik om te tinken dat ik de ienige bin dy't it wit.
yn it kamp hingeit oeral de reek fan holcft fjurkus	Yn it kamp hinget oeral de reek fan houtfjurkes.
wienen fyftich drintser skiep	We hienen fyftich Drintske skiep.
dêr stie ik dan yn myn wite nachtklean en dop bleate fuotten	Dêr stie ik dan yn myn wite nachtklean en op bleate fuotten.
da de lette jûn út wiene wy mei dit pútsje besteld	Ta de lette jûn út wiene wy mei dit putsje besteld.
it tekoart oan ottermontsjes kin oplost wurde troch bettere natuerferbidingen mei útslein	It tekoart oan ottermantsjes kin oplost wurde troch bettere natuerferbiningen mei Dútslân.
lit my beldskied des sjen	Lit myn belskiednis sjen.
dizze túnstoel kin ek levere wurde yn it wyt en it brún	Dizze túnstoel kin ek levere wurde yn it wyt en it brún.
de wurken wurde safolle as mooglik stoffrij opburgen yn argyfdoazen	De wurken wurde safolle as mooglik stoffrij opburgen yn argyfdoazen.
hourûn de saterdeitemoarn waard op plylân in oere lang troch inoar wynkrêft njocghen berten	Ofrûne saterdeitemoarn waard op Flylân in oere lang trochinoar wynkrêft njoggen metten.
wat kostet in keamer mei balkon	Wat kostet in keamer mei balkon?
de swiper dêr bins al in bytsje bank fan	De swipe, dêr binne se al in bytsje bang fan.
hawwe jo in bôleplankje foar ús	Hawwe jo in bôleplankje foar ús?
de grûnen wurdt de kommende wiken oanpast om de bysûndere natuer te behâlden	De grûn wurdt de kommende wiken oanpast om de bysûndere natoer te behâlden.
de romtlike yntegraasje is hjir minder goedslagge	De romtlike yntegraasje is hjir minder goed slagge.
der binne ek foarskriften dêrt hannelers oan foldwaan moatte	Der binne ek foarskriften dêr't hannelers oan foldwaan moatte.
de auteurs stribje folsleinens nei sonder yn oerstallige details te ferfallen	De auteurs stribje folsleinens nei sonder yn oerstallige details te ferfallen.
sykje op ynternet	Sykje op ynternet.
klik bewarje as	Klik Bewarje as.
wat is de temperatuer op it stuit yn e hûs	Wat is de temperatuer op it stuit yn 'e hús?
ik hâld fan dy	Ik hâld fan dy.
in loads fan it bedriuw gie âldjers jûn yn flammen op	In loads fan it bedriuw gie âldjiersjûn yn flammen op.
allinne dat feestal kostet san oardel miljoen euro	Allinne dat feest al koste sa'n oardel miljoen euro.
de wurknimmer kriget by pensjonearring in foarôfôfpraat bedrach rr	De wurknimmer kriget by pensjonearring in foarôf ôfpraat bedrach.
begjin dizze moanne waard bekend hoe bysûnder as it grien reade skaaltsje eins is	Begjin dizze moanne waard bekend hoe bysûnder as it grien-reade skaaltsje eins is.
net elk dyt te dik oft te tin is ûntwikkelet in minder weardichheidsgefoel	Net elk dy't te dik of te tin is, ûntwikkelet in minderweardichheidsgefoel.
behearsking fan dútsk en ingelsk yn wurd en skrift is fereaske	Behearsking fan Dútsk en Ingelsk yn wurd en skrift is fereaske.
de aksjegroep is poer en begrypt der neat fan	De aksjegroep is poer en begrypt der neat fan.
wat is it lêste nijs	Wat is it lêste nijs?
earder naam chris sneons blommen foar har mei	Earder naam Chris sneons blommen foar har mei.
de nûmers alve en tolve degradearrje streekrjocht nei de oergongsklasse	De nûmers alve en tolve degradearje streekrjocht nei de oergongsklasse.
al gânsfakânsjes lang docht er oan hûsruiljen mei amerikaanske famyljes	Al gâns fakânsjes lang docht er oan húsruiljen mei Amerikaanske famyljes.
ofrûne saterdeitemiddei hat in grut part fan it doarp in skoftlang sûonder stroom sitten	Ofrûne saterdeitemiddei hat in grut part fan it doarp in skoftlang sûnder stroom sitten.
de organisaasje slút de kommende jierren in tal lokaasjes fan wege besunigings	De organisaasje slút de kommende jierren in tal lokaasjes fanwegen besunigings.
tsjerkhôlf	Tsjerkhôf.
de fjilden lizze oan e kym ta ûnder de snie	De fjilden lizze oan 'e kym ta ûnder de snie.
hy lit him der neat oan gelegen lizze	Hy lit him der neat oan gelegen lizze.
no en dan is it dreech realiteit fan fantasy te ûnder skieden	No en dan is it dreech realiteit fan fantasy te ûnderskieden.
op it hichtepunt fan de foarstelling swiere der tritich dûnsers oer it iis	Op it hichtepunt fan de foarstelling swiere der tritich dûnsers oer it iis.
hja hâlde út dat de kleuren san twa oant fjouwer jier hâlde	Hja hâlde út dat de kleuren sa'n twa oant fjouwer jier hâlde.
jo moatte it net om de romantyk dwaan	Je moatte it net om de romantyk dwaan.
it sjocht der in bytsje stil út	It sjocht der in bytsje stil út.
wa bin ek om te tinken dat ik dejinnige bin dyt it wit	Wa bin ik om te tinken dat ik de ienige bin dy't it wit.
de rjochtbankpes sjocht ûnder oare oft der foar it sikehûs in trochstard yn sit	De rjochtbank besjocht ûnder oare oft der foar it sikehûs in trochstart yn sit.
hy flokte faak en as er lilk wie dan wie it hús te lyts	Hy flokte faak en as er lilk wie, dan wie it hús te lyts.
stedhûs	Stedhûs.
kinne wy hjir oant tiisdei bliuwe	Kinne wy hjir oant tiisdei bliuwe?
dan sjoch ik leaver in oare kant út rrr	Dan sjoch ik leaver in oare kant út.
set it finster werom	Set it finster werom.
hy laket de wite tosken blead	Hy laket de wite tosken bleat.
hoefolle wetter kin it gers op de dyk oan	Hoefolle wetter kin it gers op de dyk oan?
wy knipperje middeis heel even want it eartlak slacht sûnder genede ta	Wy knipperje middeis heel even want de jetlag slacht sonder genede ta.
sy ha hantekeningen sammele om in fersyk foar in referindeum te dwaan	Sy ha hantekeningen sammele om in fersyk foar in referindum te dwaan.
dat is moai foar de feansters	Dat is moai foar de Feansters.
in pear jier ferlyn begûn der foar himsels as ûnôfhinklik bedriuwskundich adviseur	In pear jier ferlyn begûn er foar himsels as ûnôfhinklik bedriuwskundich adviseur.
gean nei skiednis	Gean nei skiednis.
sokke snijblommen steane net lang	Sokke snijblommen steane net lang.
pylk nei boppen ta	Pylk nei boppen ta.
gean santjin nei ûnderen ta	Gean santjin nei ûnderen ta.
belje wytse	Belje Wytse.
bustasjon	Busstasjon.
der komt neat fan op e haspel	Der komt neat fan op 'e haspel.
op it strân siet in ploechje jonge manlju en froulju	Op it strân siet in ploechje jonge manlju en froulju.
der binne fjouwer ferieningen yn fryslân	Der binne fjouwer ferieningen yn Fryslân.
bestân iepenje	Bestân iepenje.
ik fiel my mislik	Ik fiel my mislik.
boppe dat is der der takom wike net	Boppedat is er der takom wike net.
de tra reed is der ek noch dus dat is allegear noch wol heel autentyk	De trochreed is der ek noch, dus dat is allegear noch wol heel autentyk.
benammen yn e nacht fan saterdei op snein gie it need	Benammen yn de nacht fan saterdei op snein gie it need.
dy beide susters binne hiel knap	Dy beide susters binne hiel knap.
foar in garaazje stie in man yn in overal de hannen swart	Foar in garaazje stie in man yn in overal, de hannen swart.
ik sil besykje om it problematyske fan dizze opfetting oan te toanen	Ik sil besykje om it problematyske fan dizze opfetting oan te toanen.
fan natuere binne deilelys giel of oranje r	Fan natuere binne deileeljes giel of oranje.
wa soarget foar jo en de poppe	Wa soarget foar jo en de poppe?
dy wolle de hotelkosten net betelje	Dy wolle de hotelkosten net betelje.
better in goede buorman as in fiere freon	Better in goede buorman as in fiere freon.
feroerdielje jimme my mar mar ik ferflok jimme allegearre	Feroardielje jimme my mar, mar ik ferflok jimme allegearre.
as der ien skiep oer de daam is komme der mear	As der ien skiep oer de daam is, komme der mear.
der sitte trettjin minsken om dizze tafel en der komme noch in pear by	Der sitte trettjin minsken om dizze tafel en der komme noch in pear by.
ik sjoch him leaver fan efteren as fan foaren	Ik sjoch him leaver fan efteren as fan foaren.
it parkoers is troch de iuw hinne hiel wat kearre wizige	It parkoers is troch de iuw hinne hiel wat kearen wizige.
dêr kinne wy sa net konge dan ha jo in boatsje nedich	Dêr kinne we sa net komme, dan ha je in boatsje nedich.
ik seach mei grutte eagen nei de persoanen yn folkeljende gewaaden	Ik seach mei grutte eagen nei de persoanen yn fonkeljende gewaden.
earst soe it moarn tenacht begjinne te friezen mar dat wurdt al fan nacht	Earst soe it moarntenacht begjinne te friezen, mar dat wurdt al fannacht.
wy pleatsen dûbele wasktafels om de badkeamerfilers moars koarter te meitsjen	Wy pleatse dûbelde wasktafels om de badkeamerfiles moarns koarter te meitsjen.
stille wetters hawwe djippe grûnen	Stille wetters hawwe djippe grûnen.
de fiif bindelieders rûnen tsjin de lampe oan	De fiif bindelieders rûnen tsjin 'e lampe oan.
neffens my binne jo ien fan de meast tagonklike skriuwers fan fryslân	Neffens my binne jo ien fan de meast tagonklike skriuwers fan Fryslân.
der kin wat oerlêst wêze fanwegen de bouaktiviteiten	Der kin wat oerlêst wêze fanwege de bouaktiviteiten.
sy litte de bern foar wyld omrinne	Sy litte de bern foar wyld omrinne.
dêr wol ik ek graach in aplaus foar	Dêr wol ik ek graach in applaus foar.
hasto it ditwykein oan tiid of leaver in oare kear	Hasto it dit wykein oan tiid of leaver in oare kear?
de moarnssessy begjint om healwei elvenhurd	De moarnssesje begjint om healwei alven.
der rleit noch in kaai yn it laad	Der leit noch in kaai yn it laad.
hy ferwachtet dat de supermerk yn jannewaarje gewoan iepen bliuwt	Hy ferwachtet dat de supermerk yn jannewaarje gewoan iepenbliuwt.
binne sy jin bern	Binne sy jim bern?
hoet it ûngelok barre koe is net dúdlik	Hoe't it ûngelok barre koe, is net dúdlik.
oer oantallen slachtoffers is noch neat bekend	Oer oantallen slachtoffers is noch neat bekend.
sa leverje wy allegearre ús bydrage ta ferbettering fan de wrâld	Sa leverje wij allegearre ús bydrage ta ferbettering fan de wrâld.
lit net oan t moarn wachtsje watst doed noch dwaan kinst	Lit net oant moarn wachtsje watst hjoed noch dwaan kinst.
sylvia waard de sneintenachts mei hertklachten opnommen yn it sikehûs	Sylvia waard de sneintenachts mei hertklachten opnommen yn it sikehús.
ik kin gjin goed mear by him dwaan	Ik kin gjin goed mear by him dwaan.
ik bin bang dat it raar gjin spûn hie	Ik bin bang dat it raar jern spûn hie.
wy hjittedei graach welkom op ús wyklykste repetysjejûn op woansdei	Wy hjitte dy graach wolkom op ús wyklikse repetysjejûn op woansdei.
soe ik it reaulje kinne	Soe ik it ruilje kinne?
de man wie nei it wapen ap paart gien nei syn eardere wurkjouwer	De man wie mei it wapen op paad gien nei syn eardere wurkjouwer.
ek him is it ûnmooglik makke	Ek him is it ûnmooglik makke.
it is et moaiste kado dat hja him jaan kin	It is it moaiste kado dat hja him jaan kin.
hja ferdwûng sonder foarm fan proses yn de finzenis	Hja ferdwûn sûnder foarm fan proses yn de finzenis.
yn reade witen spinaazje en spytsskoel sit in protte nitraat	Yn reade biten, spinaazje en spitskoal sit in protte nitraat.
ik wie wer op bekend terrein ik hie in fêste grûn ûnder de fuotten	Ik wie wer op bekend terrein, ik hie wer fêstegrûn ûnder de fuotten.
kop of munt	Kop of munt.
húshâlding telde sân bern seis jonges en ien famke	De húshâlding telde sân bern, seis jonges en ien famke.
de groep wurdt lyts holden om de fkwaliteit fan de kursus te garandearjen e	De groep wurdt lyts holden om de kwaliteit fan de kursus te garandearjen.
al soenen se myn deadwaan ik wit it net	Al soene se my dea dwaan, ik wit it net.
yn ús studintetiid stienen wy by nacht en oantiid bynen moar op e stûpe	Yn ús studintetiid stiene wy by nacht en ûntiid byinoar op 'e stoepe.
ik kin de sjuery goed begripe	Ik kin de sjuery goed begripe.
moat ik de heit fan de breit om de hân foer syn dochte frugje	Moat ik de heit fan de breid om de hân fan syn dochter freegje?
sille wy earne sutten gean	Sille wy earne sitten gean?
mei in gleske wynderby beslute wy om te wachtsjen oan de moantiid ta	Mei in gleske wyn derby beslute wy om te wachtsjen oan 'e moarntiid ta.
dyn eks hat ek al wer wat oan it hantsje	Dyn eks hat ek al wer wat oan 't hantsje.
	De wurknimmer kriget by pensjonearring in foarôf ôfpraat bedrach.
	Ik seach harren efternei wylst hja hân yn hân troch de poarte giene.
	De bestjoerder is mei ûnbekende ferwûnings nei it sikehús brocht.
	De bestudearre metoaden wurde wiidweidich taljochte mei foarbylden.
	Op de montaazjeôfdieling wurde strykizers makke.
	Ik warskôgje dy, jonkje!
	Heal febrewaris is de bêste tiid om de skea yn kaart te bringen.
	De bêzje kleur is it bêst te omskriuwen as rjemmekleurich mei in grizich waas.
	Ik hâld fan bisten en de natuer.
	De útslaande brân bruts om healwei sânen út.
	Fakânsjegongers kieze bewust foar lúkse.
	De kwaliteit fan de soarch kin net garandearre wurde.
	De swipe, dêr binne se al in bytsje bang fan.
	Nei in wike liet se my triomfantlik it resultaat sjen.
syn efterbouwn drûch him op hannen	Syn efterban droech him op hannen.
de dokter wol dat wybe noch fjirtjin dagen rêst nimt	De dokter wol dat Wybe noch fjirtjin dagen rêst nimt.
o waait de wyn út dy hoeka	O, waait de wyn út dy hoeke.
hja kaam út amsterdam en foar him wie se in frou fan de wrâlds n	Hja kaam út Amsterdam en foar him wie se in frou fan de wrâld.
uteringsfrijheid hâldt net in ûnbeheind rjocht op misledigjen yn	Uteringsfrijheid hâldt net in ûnbeheind rjocht op misledigjen yn.
it fakbûn hie ôfspraken makke dat de reorganisaasje stapfoar stap gean soe	It fakbûn hie ôfspraken makke dat de reorganisaasje stap foar stap gean soe.
as se my net freedje hiene soe ik der near oan begûn wêze	As se my net frege hiene, soe ik der nea oan begûn wêze.
mei ik myn yndividuele lok heger stelle as it nut fan it algemien	Mei ik myn yndividuele lok heger stelle as it nut fan it algemien?
wêrom is dyn kompjûter ynienen sa traach	Wêrom is dyn kompjûter ynienen sa traach?
dy man is sa ûnnoazel dy lit him wol alles wiis meitsje	Dy man is sa ûnnoazel, dy lit him fan alles wiismeitsje.
dat kin oant ien en tweintich juny ta	Dat kin oant ien en tweintich juny ta.
wy skien fûn hy it wol in goed idee	Miskien fûn hy it wol in goed idee.
y fersykje jo om fuort te gean omt ik ha jo neat te sizzen	Ik fersykje jo om fuort te gean, want ik haw jo neat te sizzen.
de bungeloos biede plak oan san twahûndert fyftich assylsikers	De bungalows biede plak oan sa'n twa hûndert fyftich asylsikers.
juster gie it personiel wer oan it wurk nei trije wiken bedriuwsbesetting	Juster gie it personiel wer oan it wurk nei trije wiken bedriuwsbesetting.
de druk like dêrmei foarearst fan e tsjetthol	De druk liket dêrmei foarearst fan 'e tsjettel.
de tentoanstelling is te sjen fan njoggentjin aktober oant en mei trittjin desimbe	De tentoanstelling is te sjen fan njoggentjin oktober oant en mei trettjin desimber.
meidwaan oan e tocht kin allinnich nei ynskriuwing foar ôf	Meidwaan oan 'e tocht kin allinnich nei ynskriuwing foarôf.
se ha it makliker krigenen	Se ha it makliker krigen.
it bestjoer fan de feriening wol de kapasiteit fan it altoerriders útwreidzje	It bestjoer fan de feriening wol de kapasiteit fan it tal toerriders útwreidzje.
hoefaakdeis draaie jo de kraan net iepen	Hoe faak deis draaie jo de kraan net iepen?
it konsert wie fergees en duorre in oera	It konsert wie fergees en duorre in oere.
dat sil yn de rin fan dit programma blyken dwaan	Dat sil yn de rin fan dit programma bliken dwaan.
soerkoal is lang hâld wurd sûnder dat der in konservearringsmiddel oan te pas komt	Soerkoal is lang hâldber sonder dat der in konservearringsmiddel oan te pas komt.
hy hat it gefoel allinne op de wrâld te stean	Hy hat it gefoel allinne op de wrâld te stean.
de tonielferiening koe it moaie bedrach fan tsientûzen euro yn de boeken opskriuwe	De toanielferiening koe it moaie bedrach fan tsientûzen euro yn de boeken opskriuwe.
ik bin syn adresk wyt mar ik wit dat er hjir earene wenje moat	Ik bin syn adres kwyt, mar ik wit dat er hjirearne wenje moat.
al waart yn dit doarp wurket hat in hûs	Al wa't yn dit doarp wurket, hat in hûs.
ofbrekkingsteken rjochts	Ofbrekkingsteken rjochts.
it wie moai waarde	It wie moai waar.
broeide op yn amsterdam yn en read nêst	Se groeide op yn Amsterdam yn in read nêst.
it aktiviteiteoanbod is gearstald op basis fan de winsken fan de kliënten	It aktiviteite-oanbod is gearstald op basis fan winsken fan de kliïnten.
wy sille jo jûn in iepenloftspul hearre litte	Wy sille jo jûn in iepenloftspul hearre litte.
bist hjir allinnich hinne kommen	Bist hjir allinne hinne kommen?
ik soe dê grif net mei ienstimd hawwe as se my dat freege hiene	Ik soe der grif net mei ynstimd hawwe as se my dat frege hiene.
jou yn it ingelsk antwurd op de folgjende fragen	Jou yn it Ingelsk antwurd op de folgjende fragen.
dat is wol sa moai dat sjogge je nea moaier	Dat is wol sa moai, dat sjogge je nea moaier!
hja rieden troch itsde stille stêd yn moarnssfear nei it sikehús	Hja rieden troch de stille stêd yn moarnssfear nei it sikehûs.
hoe let komt de sinne op yn parys	Hoe let komt de sinne op yn Parys?
op it strân stiet in ploechje jonge manlju en froulju	Op it strân siet in ploechje jonge manlju en froulju.
it skip is wer yn e feart	It skip is wer yn 'e feart.
dit opfangsintrum foar asylsikers leit oan de râne fan it kúndere bosk	Dit opfangsintrum foar asylsikers leit oan de râne fan it Kúnderbosk.
omdat it net safier reizgjen is is it souwerlân geskikt foar deireizen	Omdat it net sa fier reizgjen is, is it Sauerlân geskikt foar deireizen.
de keuken is it klopjend hart fan it hûs	De keuken is it klopjend hart fan it hûs.
ik kuierje in protte en rûn út en troch oan by syn mem	Ik kuiere in protte en rûn út en troch oan by syn mem.
selektearje it foarige	Selektearje it foarige.
as bern soldaatsjeboarte ik graach mar thús krigen wy gjin boartersguod wapens	As bern soldaatsjeboarte ik graach, mar thús krigen wy gjin boartersguodwapens.
sintrearje de forch foarige seis rigen	Sintrearje de foarige seis rigen.
ik doch as alle oaren en slach de earm om mei faam hinne	Ik doch as alle oaren en slach de earm om 'e faam hinne.
dimje de ljochten	Dimje de ljochten.
hy rint oft de skonken him yn e knoop sitte	Hy rint oft de skonken him yn 'e knoop sitte.
ik begjin hjir woartel te sjitten	Ik begjin hjir woartel te sjitten.
men wol der earst noch wol ris oer neitinkje	Men wol der earst noch wolris oer tinke.
yn e fierte seagen wy it pears fan e heide	Yn 'e fierte seagen wy it pears fan 'e heide.
ofrûne saterdeitemiddei hat in grut part fan it doarp in skoft lang sonder stroom sitten	Ofrûne saterdeitemiddei hat in grut part fan it doarp in skoftlang sonder stroom sitten.
it kin net altyid fan ien kant komme	It kin net altyd fan ien kant komme.
hy krige acht minuten foar teat noch in reade kaart	Hy krige acht minuten foar tiid noch in reade kaart.
as it skip lek is geane de rotten oan board	As it skip lek is, geane de rotten oan board.
frentchirt is ús âld akademysstêd	Frjentsjer is ús âld akadeemjestêd.
it slachtoffer waard op syn fyts oanriden troch in auto	It slachtoffer waard op syn fyts oanriden troch in auto.
it swit rûn him oer de wangen en de rêch	It swit rûn him oer de wangen en de rêch.
ik bin waarich ik wol noe graach efkes allinnich wêze	Ik bin warch, ik wol no graach efkes allinne wêze.
asto har oertsjoerje kinst om wer werom te kommen sil ik dy eauwich tankbar wêrze	Asto har oertsjûgje kinst om werom te kommen, sil ik dy ivich tankber wêze.
dat binne myn suskes	Dat binne myn suskes.
do bist sa wyt as in lyk	Do bist sa wyt as in lyk.
ik fersykje jo om fuort te gean mant ik ha jo neat te sizzen	Ik fersykje jo om fuort te gean, want ik haw jo neat te sizzen.
hy hat tongersdei mar koart meintraimd omdat er wat siik is	Hy hat tongersdei mar koart meitraind omdat er wat siik is.
wat boeit jo sa oanlêzen	Wat boeit jo sa oan lêzen?
goeiemoarn allegeare	Goemoarn allegear.
yn e tuskentiid sille jo de auto stean litte moatte	Yn 'e tuskentiid sille jo de auto stean litte moatte.
it wie op in moaie waarme dei yn de maitiid	It wie op in moaie waarme dei yn de maitiid.
dêr wol ik ek graach in applaus foar	Dêr wol ik ek graach in applaus foar.
yn kamminga buorren yn ljouwert is in hierdersbelange ferieneling yn oprljochting	Yn Kammingabuorren yn Ljouwert is in hierdersbelangeferieniging yn oprjochting.
de direkteur wol troch fjochtsje foar in werstart fan it fabryk	De direkteur wol trochfjochtsje foar in werstart fan it fabryk.
it wie in drege tiid mei in soad lange dagen en koarte nachten	It wie in drege tiid, mei in soad lange dagen en koarte nachten.
oer san ding fan neat hoechst net san opskuor te meitsjen	Oer sa'n ding fan neat hoechst net sa'n opskuor te meitsjen.
hy die mei oan in fersetsaksje en foel yn hannen fan de plysje	Hy die mei oan in fersetsaksje en foel yn hannen fan de polysje.
hy is by it wiifwei dy twa hantigen net byinoar	Hy is by it wiif wei, dy twa handigen net byinoar.
dat sil wol betterje hearst in âld wynf bist	Dat sil wol betterje earst in âld wiif bist.
omfan e moarn healwei alven hinne wiene de measte filers oplost	Om fan 'e moarn healwei alven hinne wiene de measte files oplost.
syn frou wie al dea dy hie it oan it hert krigen	Syn frou wie al dea, dy hie it oan it hert krigen.
minsken kamen út drintewei hjier te weijen	Minsken kamen út Drinte wei hjir te wenjen.
it boek tilt op fan opfierdkunde en deugdsummens	It boek tilt op fan opfiedkunde en deugdsumens.
dat is wol moai sa dat sjogge je nea moaier	Dat is wol sa moai, dat sjogge je nea moaier!
it wie nde koarte meditaasjes fan sawat in kertier	It wiene koarte meditaasjes fan sawat in kertier.
it yntervliuw wurdt net publisearre sonder dat er de eintekst goedkard hat	It ynterview wurdt net publisearre sûnder dat er de eintekst goedkard hat.
de arbeiders steane yn it pún nei triljende en gromjende boaren pikhammers en brekizers	De arbeiders steane yn it pún mei triljende en gromjende boaren, pikhammers en brekizers.
de parkearplakken op it winkelpark steane grâd fol autos	De parkearplakken op it winkelpark steane grôtfol auto's.
justerjûn hawwe de bern in jûnsskuier makke yn it tsjuster	Justerjûn hawwe de bern in jûnskuier makke yn it tsjuster.
we moatte der even mei in noarch de skouders ûndersette	We moatte der even mei-inoar de skouders ûnder sette.
alle spilers hawwe har bêst dian	Alle spilers hawwe har bêst dien.
dy beide susters binne hiel knap	Dy beide susters binne hiel knap.
ien fan de hinnen sit al in pear dagen te brieden	Ien fan 'e hinnen sit al in pear dagen te brieden.
oan de ein fan it stik wurdt dúdlik wêrom de soan syn mem hatet	Oan de ein fan it stik wurdt dúdlik wêrom de soan syn mem hatet.
oerskeakelje nei wurd	Oerskeakelje nei Word.
gous wurdt al sûnt de twadde iuw fan ús iertelling ferwurke yn trouringen	Goud wurdt al sûnt de twadde iuw fan ús jiertelling ferwurke yn trouringen.
ik tink dat de lju opt heden te folle om hannen hawwe	Ik tink dat de lju op 't heden te folle om hannen hawwe.
ik ha dochs noch fjouwer en in heal oere ûnderweis west	Ik ha dochs noch fjouwer en in heal oere ûnderweis west.
it spul kin binnen en bûten doar spile wurde en is middei foljend	It spul kin binnen- en bûtendoar spile wurde en is middeifoljend.
elk foarwerp draacht de spoaren fan syn broeker	Elk foarwerp draacht de spoaren fan syn brûker.
hoekom ik fan hjir ni emailjans	Hoe kom ik fan hjir nei Emiel Jans?
ik soe sizze litdy minsken allegearre nei rottom ta gean	Ik soe sizze lit dy minsken allegear nei Rottum ta gean.
de druk liket dêrmei foar earst fan e tsjetkel	De druk liket dêrmei foarearst fan 'e tsjettel.
de brune râld kin ek yn rioelen libje	De brune rôt kin ek yn rioelen libje.
jimme hawwe it grif al yn de krante sjoen	Jimme hawwe it grif al yn de krante sjoen.
trije leden fan dy wurkgroep binne dyplomearre moolder	Trije leden fan dy wurkgroep binne diplomearre moolder.
us mem fûnt de namme fan ús famke net drekst heel moai	Us mem fûn de namme fan ús famke net drekst heel moai.
wat is dat dochs	Wat is dat dochs?
ik kin dy jonge ek gjin tel út it each ferlieze	Ik kin dy jonge ek gjin tel út it each ferlieze!
as je belizze wolle moatte je wat oarskeapje as keunst	As je belizze wolle, moatte je wat oars keapje as keunst.
mei ik my even foarstelle	Mei ik my even foarstelle?
de romtlike yntegraasje is hjir minder goed slagge	De romtlike yntegraasje is hjir minder goed slagge.
ik ha der gjin beswier tsjen	Ik ha der gjin beswier tsjin.
hja hie der al lang wer wêze moatten	Hja hie der al lang wer wêze moatten.
sinnepanielen binne troch harren omfang wyngefoelich en moatte stevich fêstset wurde	Sinnepanielen binne troch harren omfang wyngefoelich en moatte stevich fêstset wurde.
