prediction	reference
ik hearde dat se bin indoar oerskoatdele	Ik hearde dat se binnendoar omskarrele.
myn âlde wuoike moat in hiel ein rinne mei har rollator om te boadskipjen	Myn âlde muoike moat in heel ein rinne mei har rollator om te boadskipjen.
genôhrik hurden makke mei dizze munsken bekraat wurde	De mooglikheden moatte mei dizze minsken bepraat wurde.
hy spilek mei aam fan i joar syn jild	Hy spilet moai waar fan in oar syn jild.
toan om net berikt er in kret foar krijend de finners a	Lang om let berikke wy krekt foar trijen de finish.
wasame jyn dak net wêze  je	We seinen dat moat wêze.
kere binne moaie prizen te wimmen	Der binne moaie prizen te winnen.
frou ebbers is ûnder lielens dik yn getachtich	Frou Ebbers is ûnderwilens dik yn de tachtich.
yn de intejûn hawwe wy in opkomst fan terskenefis fyftjin en de twintich	Yn de winterjûnen ha wy in opkomst fan tusken de fyftjin en de twintich.
hi wit yd op de pak rûn	Altyd op de foargrûn.
de boer en syn frou wolle altyd iearster mar berjen belle	De Boer en syn frou wolle altyd yn Eastermar wenjen bliuwe.
ik ha dochs fan te foaren ek net sein dat alles hier wie	Ik ha dochs fan te foaren ek net sein dat alles wier wie!
wat is de ôfstâllen tusken de ierbe en mars	Wat is de ôfstân tusken de Ierde en Mars?
sinument binne der iultyd mar de grepste spanning is der no wol ôf	Senuwen binne der altyd mar de grutste spanning is der no wol ôf.
tjin twa oere fan de middei wie de skeuwering tati oer er foarby	Tsjin twa oere fan 'e middei wie de steuring frijwol oeral foarby.
nome ek op tredden krige ja in lang e plaus	Nei it optreden krigen hja in lang applaus.
hy hie wolskuon oan syn bletefotten en stykbroek en in moaie wike oerstrûper	Hy hie boatskuon oan syn bleate fuotten, in spikerbroek en in moaie wite oerstrûper.
wat kist jo wenne dattem	Wat is jo bertedatum?
as ert net ier is is hy in liger	As dat net wier is, is hy in liger.
goenat	Goenacht
hy hâldt it kommede jier in foansdei spekker wer	Hy hâldt it kommende jier op woansdei sprekoere.
senjuwen binne der altyd mar de grip fanspanning is der no wol ôf	Senuwen binne der altyd mar de grutste spanning is der no wol ôf.
pavird sei dat er syn hannen fan har ôflokt	David seit dat er syn hannen fan har ôflûkt.
da doer ek wat te foarren net heal te sizzen	Dat doar ik fan tefoaren net heal te sizzen.
hy hart dat nûmer twa foarst syn partij steand	Hy hat op nûmer twa fan syn partij stimd.
winske it is al tsien oer trijen en ik wol mei de gearkomste dergjinne	Minsken, it is al tsien oer trijen en ik wol mei de gearkomste begjinne.
de hanne wertsjen sûns bûne katoerplakjen is der yn de hierle krike gjin wurk	Behalven it seizoensbûne katoenplôkjen, is der yn 'e hiele krite gjin wurk.
lêste santjin wurden	Lêste santjin wurden.
wy kin ner net fork yn de ivichheid braan as bekker jinoais	Wy kinne net oant yn de ivichheid dwaan as blet ús de noas.
dan noi wat	Kom ik der hjoed net, dan moarn wol.
byi it welbrodder besacht er fuort nei te kommen	By it reedriden besocht er foar my te kommen.
it binne dyn bymalak	Ik bin gjin bern mear!
dat is woans dêrt temoarn bekend makke op in passekonferinsje	Dat is woansdeitemoarn bekendmakke op in parsekonferinsje.
klik os jek kon gjûtor	Klik op Kompjûter.
it is alwikeinen ûnrêstich en de flysje hat er ar snoaidrappen byn	It is alle wykeinen ûnrêstich en de polysje hat it der smoardrok mei.
de plysje hat de fermissing om sosjale media ûnder de oandacht bracht	De plysje hat de fermissing op sosjale media ûnder de oandacht brocht.
wat kin de skouteasker draan as ik yn it efterdum nei bekaljen	Wat kin de skuldeasker dwaan as ik yn it efter bin mei beteljen?
it wie in buoeande en spanne de kryc	It wie in boeiende en spannende kriich.
it wie net kald en nachts as ek yn inkold momint hielendar tsjuster wekking	It wie net kâld en nachts is it gjin inkeld momint hielendal tsjuster wurden.
dyts net gearre wol moat nei fierle	Dy't net hearre wol, moat mar fiele.
hy kin shjir wetters nei batalje omdat er gjin reade sint hat	Hy kin syn rekkens net betelje, omdat er gjin reade sint hat.
wy krijen dy doe noch heal sa lang as no	De trein wie doe noch heal sa lang as no.
it hat my in protte tiid kosting oannik te skriuwen	It hat my in protte tiid koste om it te skriuwen.
de kans makket eigentlik út wat de moaie is	De klant makket eigentlik út wat de moade is.
ynspeksjebesiters oan ferpleechhuzen moatte net mear oankundige wekke	Ynspeksjebesites oan ferpleechhûzen moatte net mear oankundige wurde.
bjak ha hyr al jier út ierigen wezze en ljarten	Dat hawwe wy jier út, jier yn lêze en hearre kinnen.
op meir wete kaarts en inde earder hare mam ei dei hilokraul	Ik wol net de kâns rinne dat ik har mem oan 'e line krij.
ik kleage bin in goedste kambinearrjen op in famlike en p in stoarjnwize	De klean binne goed te kombinearjen op in froulike en op in stoere wize.
alles yn ait hús gaade in noeke enujte	Alles yn dat hús draaide om muoike Maaike.
jo har enis mek buorje ik rop him nol	Johan is by de buorlju, ik rop him wol.
ik bin de lêstec tiid faak narch	Ik bin de lêste tiid faak warch.
it is in sierreik beest en o sa mak	It is in sierlik beest en o sa mak.
wethâlders wol le eare behaje mei begritpingen dêrt nije plannen ynoankinnige werne	Wethâlders wolle eare behelje mei begruttingen dêr't nije plannen yn oankundige wurde.
dat is siver wol wisk kat katsa is	Dat is suver wol wis dat dat sa is.
it wie in bitter dat gat allinnich net foar wien	It wie him dúdlik dat dat allinne net foldie.
dy soen is de earste noct wêze by waart it mislearren is	Jo soene de earste net wêze by wa't it mislearre is.
hja hopet we dei mei teneitsen dat ja meyi har hjud freomd frouw sil a	Hja hopet de dei mei te meitsjen dat hja mei har jeugdfreon trouwe sil.
kinst hjir noch echt tsjusterpede en nachtst kinst din hiel sawat stjappen tsjin	Kinst hjir noch echt tsjuster belibje en nachts kinst in hiel soad stjerren sjen.
by bûtenstermuoarren binne nachtblau	De bûtenste muorren binne nachtblau.
wy nachtsjinoht it in heel soad guod	Wy wachtsje noch op in heel soad guod.
om yn i de te janen fan de ynhalt meane wy hjir in tal foarmillen	Om in idee te jaan fan de ynhâld neame wy hjir in tal foarbylden.
wy ha in prawve reaf tink ik	We ha in protte leard, tink ik.
it falt war ta	It falt wat ta.
op gerjoulike feemerk prate wy nei twa jonge buorre	Op de Ljouwerter feemerk prate wy mei twa jonge boeren.
wy binne lytser daan mar se kinne hielen wichtich winte	It binne lytse dingen, mar se kinne hiel wichtich wêze.
wy hawwe hir rins fûn in alevolreearder plakt	De tariedings fûnen al folle earder plak.
krach noch ûnderken de oersaake wenkei di frachtwein yn de berm	Troch noch ûnbekende oarsaak rekke de frachtwein yn de berm.
alle jonges wiene ferearle op juliam	Alle jonges wiene fereale op Julia.
ik wol net de kans rinne dêrt ik har net oan en jin krije	Ik wol net de kâns rinne dat ik har mem oan 'e line krij.
ik mieme ek wat te hearen	Ik miende ek al wat te hearren.
dy soarchdrop is fan plannen krije fersoarching sizzen te sitten	De soarchgroep is fan plan om trije fersoargingshuzen te sluten.
der wie noc in plakje frij meaiste oar de frouen mei in feulwreadendske	Der wie noch in plakje frij neist in âlde frou mei in felread mûtske.
meitsje ge lektek tsie pinten times hjiearljo	Meitsje de letters tsien punten Times yn 'e rigel.
boargers en professinals krije erûnte in oplossingenen te betinken	Boargers en professionals krije de rûmte om oplossingen te betinken.
sis no reas wat dyn argeniten binne	Sis dan ris wat dyn arguminten binne.
it is saak om de stridjen nei in wurk deriuerlis	It is saak om te stribjen nei in wurkber oerlis.
witte jou der net	Witte jo dat net?
ik kin my hilkweid fine yn de fragen dyt frijsinnige teologen stenlne	Ik kin my heel goed fine yn de fragen dy't frijsinnige teologen stelle.
wy docht bliken dat him dei langferwachte prewoasje troch de noas boarre wies	It docht bliken dat him de langferwachte promoasje troch de noas boarre is.
foar elk gefal kost ik ek ûndersyk lik kernocht tritich tûzen euro	Foar elk gefal kostet it ûndersyk likernôch tritichtûzen euro.
alle doarken wiene moai	Alle doarpen wiene moai.
der is no in ûnderhâld oanfregje mei de wenningbou fereanking	Der is no in ûnderhâld oanfrege mei de wenningbouferieniging.
ik haw nei twa hannen en ik kin der op ien pak ta ryk wêze	Ik haw mar twa hannen en ik kin mar op ien plak tagelyk wêze.
in soardje strjit rouverijen gawe har fuoart yn it wikei en yn de jûnsbuoeren	In soad strjitrôverijen dogge har foar yn it wykein en yn de jûnsoeren.
de koaning gong op de skoall yn pekear nei de jongenen	De koaning gong op de skoalle yn petear mei de jongeren.
hy ha echt er de del by wa in garten i ap fan hamme	Wy hawwe echt it idee dat wy in gat yn 'e merk fûn hawwe.
wy binne pêst sonder et te wettern wennachtop bern	We binne fêst sûnder it te witten de mar opdreaun.
it ynbringen fan it keateker hjiut soms in ferfelends gerfoer	It ynbringen fan it kateter jout soms in ferfelend gefoel.
men bourt in rcutse as in boandei klubde	In dei net laitsje is in dei net libje.
de nije fakânsje begiant hjoed in wikke	De maaiefakânsje begjint hjoed in wike.
nije wite tiid wat te jaan is de earste rierkomste	Nije wike tiisdeitejûn is de earste gearkomste.
djoch de krystferljochting oan	Doch de krystferljochting oan.
hjirs set noch in searsjen achter	Hjir sit noch in sleatsje achter.
we stik noich in oare kant oan de saak	Der sit noch in oare kant oan de saak.
hirnankje ha earder har oardiele foar it riden oan de ifrort	De man is al earder feroardiele foar it riden ûnder ynfloed.
ik bin it amsolút net nei jo yns	Ik bin it absolút net mei jo iens.
as ik net en alinteon dan moat ik mar út de brotte	As it net út 'e lingte kin, dan moat it mar út 'e breedte.
wy sette hjir no yn de kanselarij tsinoer it frisk ferseum	We sitte hjir no yn de kânselarij tsjinoer it Frysk Museum.
de bast moat de frount oender nacht haam	Do bist mei de trein út Den Haach kaam.
de advokate tinkt der dan oer om yn heker werop te gean	De advokate tinkt der dan oer om yn heger berop te gean.
ae sille a oan de aanfangzen skauten bliuwe noawe	Wy sille ek yn de einfaze skerp bliuwe moatte.
wy kinne aprak nachten yn e fataal byboekt werde	Der kinne ekstra nachten yn it hotel byboekt wurde.
fansels wat kin ik foar dy draan	Fansels, wat kin ik foar dy dwaan?
alle nonsken binne wer lyk n	Alle minsken binne gelyk.
lonskunk ht is aktsjien mei trouwen oan it dwaar mei dit oarkamst bedonne	Minsken, it is al tsien oer trijen en ik wol mei de gearkomste begjinne.
uantwerpen moas nei alme gedachten in hûndat noas hannele p p	Yn Burgum is nei alle gedachten in hynder mishannele.
frou wolt bertslippich noats dat allese meil	Frijheid betsjut noch net dat alles mei.
wy moatte hurde ôfspraken oeir makke worde mei wde autordikauten	Dêr moatte hurde ôfspraken oer makke wurde mei de autoriteiten.
ik wit noch wakker de moard ewei hawe hat	Ik wit net wêr't er de moed wei helle hat.
de wekjonners fine dat de reankosten wertroch fierstenteleech op ringe	De wurkjouwers fine dat de leankosten dêrtroch fierstente heech oprinne.
bern dyt boarte mei firberk hawwe ktirs der temoar brânfjiuwersaken yn in hús	Bern dy't boarten mei fjurwurk hawwe tiisdeitemoarn brân feroarsake yn in hûs.
it fûnt dat er de moante as ferhearder byspringe moat	Ik fyn dat de gemeente as ferhierder byspringe moat.
ik bin annes net fersupt	Ik bin ommers net fersûpt.
yn senroman wurde de tenar swytwirke dyt al oandroepen waarden yn syn dichtwondo	Yn syn roman wurde de tema's útwurke dy't al oandroegen waarden yn syn dichtbondel.
dat grana is in sarte blatserde út har libben	Dit drama is in swarte bledside út har libben.
troch de folle skoarwining foel de beam op e gackt fan e plints	Troch de fûle skuorwinen foel de beam op it dak fan 'e pleats.
bkot hearcht represintatyf te wêze fei aarbûnerwerken yn e skaft	De toets heart represintatyf te wêzen foar alle ûnderwerpen yn 'e stof.
sy skriuwen der út einlik fa kerbek om dat sei it risiko tegref foan	Se skrillen der úteinlik foar tebek, omdat se it risiko te grut fûnen.
it musellum is tilesteil skardurs en saterdeis oeren	It museum is tiisdeis, tongersdeis en saterdeis iepen.
hja seit m gart it jaud at der goerde pakte lanekent	Wa seit my dat it jild op it goede plak telâne komt?
in aksjesêde skriuwer is net makker mar wol mei oan t raam	In aksjesêne skriuwe is net maklik, mar wol moai om te dwaan.
betallen stoert yn it haad fan e redoren	De kening stiet oan it haad fan 'e regearing.
de spritgatten fan iragdo binne knabpen dyts ta in nije plant út grweat kemen	De sprútgatten fan in ierappel binne knoppen dy't ta in nije plant útgroeie kinne.
ik kin net sizze dat yn âlde freënskippen mi in soad wille jouwe	Ik kin net sizze dat myn âlde freonskippen my in soad wille jouwe.
har pasteam hie oan in sidden kretsje hâin	Har bestean hie oan in siden triedsje hongen.
der boekende filderij yn et wik gatald	De boeken fine wy yn 'e bibleteek.
dat allegearre swart er foar in fleksible organisaasje	Dat allegearre soarget foar in fleksibele organisaasje.
wee dan mar rit	Ik sil dy kant mar wer út.
de eirune wike rinede palitike spanning stadiflein op	De ôfrûne wike rûn de politike spanning stadichoan op.
dir getder pas nei krijen op bêd	Noch altyd giet er pas nei trijen op bêd.
folsmoarig wachte jaan of de beandit kommes ûn	Fol spanning wachte Jan op de dingen dy't komme soene.
ik sil dy keark nei reet	Ik sil dy kant mar wer út.
dêr begûn it de lêste tiid searwer al er wert at te rykjen	Dêr begûn it de lêste tiid suver al wer wat op te lykjen.
u s neawen hir hat mear dere kasbanners	Us Leave Hear hat nuvere kostgongers.
eskurzjes binne altyd yn it lykein holden op in snean oof snin	Ekskurzjes wurde altyd yn it wykein holden, op in sneon of snein.
hjir koene n de minsken yn bordel se krije gewoan yn de keamer	Hjir koenen de minsken in boarreltsje krije gewoan yn de keamer.
ik haw im njogven oere en ofspraak nei de fysiokerapeet	Ik ha om njoggen oere in ôfspraak mei de fysioterapeut.
dit gebiet wie it earste gea dêrt de minske him as boer festige	Dit gebiet wie it earste gea dêr't de minske him as boer fêstige.
prouvernatilsk ytgedracht komt lityid faker foar ek mei wen	Problematysk ytgedrach komt hieltyd faker foar, ek by bern.
neat gdwaan is in soarde fertsjinje dat is de sach	Neat dwaan en in soad fertsjinje, dàt is de slach!
de iisbaan kom noai yn de fryslân no	Dy iisbaan koe moai yn de Fryslânhal.
dy bern koenen kies ein pankopmisser of wy brinne sûke	De bern koene kieze: pankoek mei sjerp of mei brune sûker.
fan moarn ôfn selle yn ferskate gemeenten by amners ek werk gyn lizze	Fan moarn ôf sille yn ferskate gemeenten de amtners it wurk dellizze.
as men gjin hobbe hat kin ik werdin oenrsloch baze	As men gjin hobby hat, kin it libben iensum wêze.
her binne minsken dyt harre bestân wer yn fine	Der binne minsken dy't har bestean deryn fine.
ik hat in rûch hiken west wat ik waar oanblangt	It hat in rûch wykein west wat it waar oanbelanget.
der haak in myr nút stelte wolden ferween e ferstjerring fan de foarsitter	Der waard in minút stilte holden fanwegen it ferstjerren fan de foarsitter.
ja soe e nije rûte oan de earskan fan e stebkomme ma	Der soe in nije rûte oan de eastkant fan de stêd komme moatte.
wan is rûn yn ik hûndert en in soad sar mut net mear sette w	Alles rûn yn it hûndert en in soad seagen it net mear sitten.
is ek naklik te fin	Is it maklik te finen?
de ynstetters fan de auto hawwe harr letter meldig mei de klise	De ynsitters fan de auto hawwe har letter melden by de plysje.
der is noch in soad werksje gwaan d	Der is noch in soad wurk te dwaan.
	Saterdei waard er de bêste Nederlanner op de heale maraton.
dy wil der wein binne yn dizze kearioade al wakker op de syk nei hunnen	De wylde bijen binne yn dizze perioade al wakker op 'e syk nei huning.
dizze opriedeng leit a vintige goede gaam by it begriuw rndeg	Dizze oplieding leit op in tige goede namme by it bedriuwslibben.
miep yn de kal	Neam in getal.
oanwenners haw wesels al le buordsjestelset nei de tekst tink werom i ljochts har foar him	Oanwenners hawwe sels al buordsjes delset mei de tekst 'tink derom, rjochts hat foarrang'.
jonge saacplantsjes kinne fan begjin nacht ôf yn in folle grûn útbrante werte	Jonge slaadplantsjes kinne fan begjin maart ôf yn 'e folle grûn útplante wurde.
hy makkei werfan in abstrakte komposissje	Hy makke dêrfan in abstrakte komposysje.
do komst dêr dy fet sy wolle ge hjie endol net oan saan	Hoe komst derby, Frits, se wolle dy hielendal net ûntslaan.
famp en giel	Lampen giel.
hy sjocht dêr gan lêste teeid sukerich út nak er nekkrens nei dakker	Hy sjocht der de lêste tiid suterich út, moat er net ris nei dokter?
dy bernen binne savan douwers kin ik de âlden dak net keade	Dy bern binne sa ûndogens, kinne de âlden dat net keare?
kandolearre mei it ferstjerren foan dy maita	Kondolearre mei it ferstjerren fan dyn muoike.
it ôfrûne jiep kaam de autoproduksint ik de reade sifers p	It ôfrûne jier kaam de autoprodusint út 'e reade sifers.
sile jy wa ris sjan atemelskum atúlbuoarum	Sille wy ris sjen at dy minsken ek thús binne?
it siker fan wy wêrt feroarsake troch kontakten aln smoarch wekker	De sykte fan Weil wurdt feroarsake troch kontakt mei smoarch wetter.
ik hawwet hjirrem besachte ûnderkrepping mar ik wie sterker as neij sins	Ik haw it jierren besocht te ûnderdrukken mar it wie sterker as mysels.
de nedike stikegedraggen binne astronamysk brut	De nedige stipebedraggen binne astronomysk groeid.
saterdei tenacht hat de flak by be gapranten jurstjes ûnder it fierspen west	Saterdeitenacht hat it flak boppe de planten justjes ûnder it friespunt west.
sa hie effans syn earstel jarnen ar west	Sa hie it fan syn earste jierren ôf west.
de oerrêst foar bewenners is net te gang	De oerlêst foar de bewenners is net te dwaan.
hy is de buoargjin om twa ferstfa oarju en trije pûnte noart hhhhhh	Hy is de buorren yn om twa flesfol oalje en trije pûn moal.
ik bin wakte freder meai de siffers	Ik bin wol tefreden mei myn sifers.
neffens it aksjekammiteel gint de barganaster de ynwenners net sear aus	Neffens it aksjekomitee nimt de boargemaster de ynwenners net serieus.
sine war di ge krimp yn it gebiek tsjin gean  t t t t	Se wolle de krimp yn it gebiet tsjingean.
ik ha noch in jier by ús heit op de parkerije wekker	Ik ha noch in jier by ús heit op de buorkerij wurke.
dat doarrek fan ienen falt oan t emen	Dat duorret fan ivichheid oant amen.
it hie earster pinne it lyf	Ik hie juster pine yn 't liif.
de pleart is hielendal nij baard yn yn streekeiden steen	De pleats is hielendal nij boud yn in streekeigen styl.
hjoed haw ik achter im hear oere werpe	Hjoed haw ik acht en in heal oere wurke.
dat is alles wat ik fan him wit	Dat is alles wat ik fan him wit.
fan san oerek siet ik yn e kram klear foar in nije wike	Om sân oere siet ik yn 'e tram, klear foar in nije wike.
hja reijt jin it hear it or oan de leapplaften	Dat leit him natuerlik ek oan de learkrêften.
hy hieh him trije jûnnen oan ien fol nei renpoulam	Hy geat him trije jûnen oanien fol mei rum-kola.
wat kost eit yn inkoar eins	Wat kostet in inkelde reis?
ik jou no sneorn in filsep	Ik jou no sneon in feestje.
nou ik winskje jinefierre en kassiarige útjûn	No, ik winskje jim fierder in plezierige útjûn.
dizze moanning hoat ereaitear ôfsgien an i mei in dropke sante resepsje	Dizze moanne hat de direkteur ôfskie nommen mei in drok besochte resepsje.
ik bliuw dit jier yn fislaan  bb	Ik bliuw dit jier yn Fryslân.
harde mantskes meitjel liu ar kilo meters apsyd nei wifkes	Ottermantsjes meitsje hiel wat kilometers op siik nei wyfkes.
it skyn dat net wat op neitse kon út de flach fan de koarels	It skynt dat men wat opmeitsje kin út de flecht fan de fûgels.
it hie al net mear och in oardene mai beyane basten	Ik hie al net mear op him rekkene mar dêr kaam er dochs noch.
dokto learde dat by e dyferleas en ad eare lange wachteaten poar de wurkkin op	Soks soe liede ta kwaliteitsferlies en ta tige lange wachttiden foar de polyklinyk.
no da kint it nat	Nee, dat tink ik net.
it is in prakke foardiel fan in njoggentjinde josde reisrebartaazje	It is in prachtich foarbyld fan in njoggentjinde-iuwske reisreportaazje.
darm libbere an hinker mar evenwer oer dagen	Dêrom litte we it hynder noch even wer oerdrave.
de jonge generaalsj yn nedelâns en rút nei demouwen	De jonge generaasje yn Nederlân seach út nei fernijing.
sneon waard er de werstenederlanner op de heale magt ûn	Sneon waard er de bêste Nederlanner op de heale maraton.
twa doe moat ik wart der plat set yn e gast	Dat boek haw ik wer teplak set yn 'e kast.
ik wol sa mai woan	It is samar dien.
it is in ûntsattende prattewe foaral yn dreide mer jild	It is ûntsettende kwetsber, foaral in greidebedriuw.
der kongresse wurde om it ear helden	De kongressen wurde om it jier holden.
hy ha bilen dat er nei  nederha eare fanke foer sechstjin hat	Hy hat tajûn dat er mei in minderjierrich famke oer seks chat hat.
fersteiger ap stil	Fersterker op stil.
seleksje achterút wutwreidje mei sâin alineas	Seleksje achterút útwreidzje mei sân alinea's.
wannearde ik fan de leden wolle hade dat ik ontedluzje ferlege wurdt	De mearheid fan de leden wol hawwe dat de kontribúsje ferlege wurdt.
ik gean dit beare oere nei de seam en bin sûn toarren wer werom	Ik gean in pear oeren nei it museum en bin tsjin tolven wer werom.
binene sykje dêr safolle moge rekken nei de hâlden	Wy besykje dêr safolle mooglik rekken mei te hâlden.
ha ha der nea wer nei dy twa	It is neat wurden mei dy twa.
gotdom haw ik rije slearkâners	Boppe hawwe wy trije sliepkeamers.
fake wei boce en knebde dacfkers mar ik noch wiel steal bart boartsje	Pake leit boppe en knipperet efkes, dus ik moat heel stil boartsje.
tierwei der mear ferhude patten geane oerde leave annelaasjes	Fierwei de measte lietteksten geane oer de leafde en relaasjes.
hy naam san wear roge hoed steurk	As mem song, wie it hiele hûs fleurich.
di flau ber fan it doarp kon hongwrls emte sjan	De skoalbern fan it doarp komme wolris even te sjen.
wat dy namme hat fan it barkeard fan t bêd ôf kin lang lizzen bliuwe	Wa't de namme hat fan betiid fan 't bêd ôf, kin lang lizzen bliuwe.
spyn my net ôf	Spylje dat ôf.
pake lei bokke en knipper eefkes dus ek moat hiarsdal boartsje	Pake leit boppe en knipperet efkes, dus ik moat hiel stil boartsje.
hy seach noch krekt dat in pear mâlju yn syn oute stappen en fuort ribbe	Hy seach noch krekt dat in pear manlju yn syn auto stapten en fuortrieden.
it koar hiete knijen mei in wikseljend stalk leden	It koar hie te krijen mei in wikseljend tal leden.
dan bist ym jin kear gen i gensiwe dr mearder ôf	Dan bist yn ien kear fan it gesoademiter ôf.
hja barst de hiel endal ek noargen lukes	Hja barste hielendal útinoar fan lilkens.
dat is myn maat en hy docht dain foar deien	Dit is myn maat en hy docht oan fuotbaljen.
troch syn kollegas waard er op it idee brocht om nei fotografearjen te begjinnen	Troch syn kollega's waard er op it idee brocht om mei fotografearjen te begjinnen.
de oare dagen riepen hja it noard fan harr lorre	De oare dagen lieten hja ek neat fan har hearre.
baadt winter wan it en werket sa yn amsterdam	By 't winter wennet en wurket se yn Amsterdam.
ganksij in lytse groep fakkers is der yn fryslân en hyn nei bysûndere klearen	Tanksij in lytse groep fokkers is der yn Fryslân in hin mei bysûndere kleuren.
wat sil jek hey der moai ek man	Wat seach hy der moai út, man.
it úthin boerd liket glâns mar dêr is dynwintige net nei	It úthingboerd liket gâns, mar dêr is 't ynwindige net nei.
ik fyn it wol spitich tast it net even sjongst	Ik fyn it wol spitich datst it net even sjongst.
by de ferskillende neifteidsgroepen wêre wirne ferskillende se jaren	By de ferskillende leeftydsgroepen binne der ferskillende sinjalen.
midden sklibberet hja efkes en reit faak yn in waarm bad	Middeis knipperet hja efkes en leit faak yn in waarm bad.
	De jurken geane yn dy winkel foar in habbekrats de doar út.
selektearje geriga	Selektearje de rigel.
hy hat j im kinne likken ans hy namt mey in soad talint	Hy hat him kenne litten as in man mei in soad talint.
hjr is in wiki tavekaat mei alle fryske burokaarstes	Der is in digitale kaart mei alle Fryske boarlokaasjes.
sy leade stelnam en typen en waard sy par it resse by in karrega fan hús amke	Se learde steno en typen en waard sekretaresse by in kollega fan ús omke.
hy hawwe genasine hielengau útinoar ferfon hjir wat en snarde bêr wat	Hy helle de masine hielendal útinoar, ferfong hjir wat en smarde dêr wat.
de polysje ûndersief de fermissing fan acht katten en de dea fan traachkatten	De polysje ûndersiket de fermissing fan acht katten en de dea fan twa katten.
besjof dit prodekt en is oare spesjale oanbeedingen	Besjoch dit produkt en ús oare spesjale oanbiedingen!
byy de begraffenis hie er stinnige swakke krien oan	By de begraffenis hie er stimmige swarte klean oan.
dy einkoantranne fan e toertahtrigers slut yn ljouwert in talve oere gaks	De einkontrôle foar toertochtriders slút yn Ljouwert om tolve oere de nachts.
wreiisdokuminten binne oan in persoandom ean moat er persoanlik oanfrede yn ôfhelle wurde	Reisdokuminten binne oan in persoan bûn en moatte persoanlik oanfrege en ôfhelle wurde.
wy leade nair ienid oar en gaat eleskrat ten no	Wy libje mar ien kear en dat is krekt no.
alle nedingen fan e kwepp wiene it nei nei yns	Alle leden fan 'e klup wiene it mei my iens.
hja is in frou fan har wet	Hja is in frou fan har wurd.
dizze ôfskaak nitearje as net lêzen	Dizze ôfspraak markearje as net-lêzen.
de takomst is omwes not de eigen nar foar dút ien is	De takomst is ûnwis no't de eigener fallyt gien is.
hy hakket it iten wetter en de bûsakke út de rechsa	Hy hellet it iten, wetter en de bûslampe út 'e rêchsek.
trije minsken hawwe neau dyn nakke fan stankoerrêst  t	Trije minsken hawwe melding makke fan stankoerlêst.
not in grut in lisbopstap	Wat in grutte lisboksstâl!
blês meilje wer jochten foar l	Lês nije berjochten foar.
gaatzje kroch jazz	Blêdzje troch jazz.
ik giftke skilderits mei klanken en brûkt tal fan bylden	De dichter skilderet mei klanken en brûkt tal fan bylden.
kaktin riede kaskaan fergrutten en fierdere spesjalisaasje	Dat kin liede ta skaalfergrutting en fierdere spesjalisaasje.
it wie noch in nau mar tussattic wol afc neatwardich	Ik gie mei him mei, want thússitte wie ek neat wurdich.
de winkelstridde hat de hiele gar sonder wepper sitten	De winkelstrjitte hat de hiele dei sonder wetter sitten.
foar operative yngrepen oan de woaindjier is de alkenierste wich de oanwisde fergear	Foar operative yngrepen oan de bynier is de algemien sjirurch de oanwiisde figuer.
det platst doat net hawwe want hat hir mer mear foar my hâlde	Do kinst it net hawwe dat heit en mem mear fan my hâlde.
njocht in ynbrak an derynkoanne dan is it hús nacht útraste nei beweldingsniuders	Mocht in ynbrekker deryn komme dan is it hûs noch útrêste mei bewegingsmelders.
toeristyske aktrapsje	Toeristyske attraksje.
wêr biste oan de won wêrom west sa oer dy hinne woardzje	Wêr bist oan begûn, wêrom litst sa oer dy hinne wâdzje?
de boer hat ik drok	De boer hat it drok.
hywe thorris de fyts om en prate weriammitich nei den haach werom h	Hy kearde syn fyts om en trape grimmitich nei Den Haach werom.
it haat dat webstel	Unthâld dit webstee.
oam dat allegearre op te skliuwen dêr is gjin bejin insein oan	Om dat allegearre op te skriuwen, dêr is gjin begjinnensein oan.
hy w net bergat mer no ik bin yn de kratte fan ún libbem	Haw net de gek mei my, ik bin yn de krêft fan myn libben.
ik bin hjik wal tefreden ure	Ik bin hjir wol tefreden oer.
hoe let is it	Hoe let is it?
der ferskynde en lang akkipe oer dizze sette	Der ferskynde in lang artikel oer dizze sekte.
nei dit akkoar komenen de stavers nei de holle helef skoar oan dit jerp	Mei dit akkoart koenen de stakers mei de holle omheech wer oan it wurk.
wershannelers kinnik ge wis handel fan minút ka yn nyt toawvel	Beurshannelers kinne de beurshannel fan minút ta minút folgje.
it hat noat mer net te krijen	Dat hat neat mei my te krijen.
ik ha jo gegeanzer metdich	Ik ha jo gegevens nedich.
ynt lotaarjun is in tank mei sâlt wekker dêrt yn driuwe kinne	In flotarium is in tank mei sâlt wetter dêr't je yn driuwe kinne.
giest jo nei nei de fille	Giest jûn mei nei de film?
go pak mar oan it is dyn muoike net	Toe mar, pak mar oan, it is dyn muoike net!
wan ha je net oer hân	Wêr ha jim it oer hân?
kinne wyy woelflitte ak binne my dizze stoallen as beset	Kinne wy hjir sitte of binne dizze stuollen al beset?
hjim moat it no alinnich klaan h	Hja moat it no allinnich dwaan.
in skrouwta wurdt nakke trafk de provinsjaal bestjoer	In streekplan wurdt makke troch it provinsjaal bestjoer.
hy hat wekker oan it oarsetten fan de reado inen frysk	Hy hat wurke oan it oersetten fan de Bibel yn it Frysk.
