prediction	reference
fytslân kriget dizze winker in ekstra fytselfstêdekacht	Fryslân kriget dizze winter in ekstra fytsalvestêdetocht.
gaaijbanne stimmen kinne men min it ferskil hearre kinstken in jonge stim en in famkesstim	By bernestimmen kin men min it ferskil hearre tusken in jongesstim en in famkesstim.
op e twadde geai fan de kersis sliet der wer driuwskiensiering sen kraarten	Op 'e twadde dei fan 'e kursus stiet de bedriuwsfinansiering sintraal.
doe nam as dat	Myn namme is Durk.
flieverjang bleauwe se byy nei hûen	De fierdere jûn bleau se by my hingjen.
joch nar in útsta	Doch mar in útstel.
hy has din e wurdt wer ein far tolkmam	Hy is yn 'e widze lein foar keapman.
hearlik ite yne desage in ûntspande sfear hoecht net djoer kwêze	Hearlik ite yn in gesellige en ûntspande sfear hoecht net djoer te wêze.
oeral dêrtst de brân nedelk groeit kinst ek de giele och pearse dagi netel tsjinkomme	Oeral dêr't de brannettel groeit kinst ek de giele of pearse dôvenettel tsjinkomme.
nei de bekke stie syn fleandinne hy docht der alle	Nei de berte stie syn freondinne har dochter ôf.
gerine is las	De line is los.
hiwst non mrit fytwort sjan yn dei barskimsistowerde fyts	Moatst him ris fytsen sjen yn 'e bosk op syn stoere fyts.
in pear wie sa mat arendjonde nei fakânsje	It pear wie sûnt ein juny mei fakânsje.
de besuters griget foar de mierfeiligen er bypat	De besiker kriget fan de befeiliging in deipas.
wat faam bran loede gau wid ahtpanport	Hy kaam deryn en die de doar efter him ticht.
ynde ferparten sordte flauwinskerstliften oan it klearen raas belart selver en drûen	Yn in ferpakking sitte fjouwer skriuwstiften yn 'e kleuren rôs, pears, sulver en grien.
aarder freondla lalwe grave klakken fan it silpe	Alde fuorlju hearre graach it klappen fan 'e swipe.
frelkenachts of sneantenachts is it faak mis yn de stêden	Freedtenachts of saterdeitenachts is it faak mis yn de stêden.
de measte ûngelokken mei fjoerwek hawwe each letsel tagefallich	De measte ûngelokken mei fjoerwurk ha eachletsel ta gefolch.
ferline wike binne hjirfoar yn rattefalle de opnamen makke	Ferline wike binne hjirfoar yn Rottefalle de opnamen makke.
ik oefenje bylen bwevenspeapet en nim krêft oan ik it wer diert	Ik oefenje by in bewegingsterapeut en nim rêst oant it wer giet.
hokker dei is it hjoed oer seis moanne	Hokker dei is it hjoed oer seis moanne?
it kin de kommende dagen greech werde om in kontant jild te kommen	It kin de kommende dagen dreech wurde om oan kontant jild te kommen.
let yn e nacht strampele ek gea it sikehûs yn	Let yn 'e nacht strampele it duo it sikehûs yn.
santjin jier yn waard say faak earst sekstuween is brûkt troch in hússtrean	Santjin jier lyn waard sy foar it earst seksueel misbrûkt troch in húsfreon.
ein fan de wike stat de fappenen en daracksje alles apparryfje	Ein fan 'e wike sette fakbûnen en direksje alles op in rychje.
foar fiif hondert nonsken ha wy ferklarre ward se it maastder sjongen hiene	Sa'n fiifhûndert minsken hawwe ferklearre dat se it meunster sjoen hiene.
krit sit hja	Klik Sykje.
ik welje yn bannen skrassoean dyt en preads hat	Ik wenje yn by my skoansoan dy't in pleats hat.
moarns binne wy grommelich antemoarn dêk is altyd wekker de kiie brocht	Moarns binne wy grommelich, want de moarn wurdt ús altyd wer te betiid brocht.
gakprobleem felt yn it neat by it dierich het as ir syke út bert	Dat probleem falt yn it neat by it diereleed as de sykte útbrekt.
inkende ferkachten hiene nol earder mei de plysje yn oanrekking west n	Inkelde fertochten hiene al earder mei de plysje yn oanrekking west.
de polysje hat ferskate wenken in bedriuwen trochtsakt	De polysje hat ferskate wenten en bedriuwen trochsocht.
de moaste oppakte it oan de stramten en de aidoane saterdeite jon we frijlitten	De measte oppakte demonstranten binne ôfrûne saterdeitejûn wer frijlitten.
nei it moarnsiten oer foaward yn woarnswallen	Nei it moarnsiten gie er foar yn in moarnswijing.
it ward graach by halogyske aaien fertlupte ju de datp	Ik wol graach biologyske aaien, ferkeapje jo dy ek?
arkiner hast war far wachtsje wart dos den hûnders agoaid wurde	No kinne je hast wol ferwachtsje dat dizze hynders ek goed wurde.
ast rist yn e bead fan it museijum bist kaam wa ris da	Ast ris yn 'e buert fan it museum bist, kom dan ris del.
hja seach him nei de reistas oer it skouder der strjette it rinnen	Hja seach him mei de reistas oer it skouder de strjitte út rinnen.
dou heggest nei de werden yn de mûle	Do hellest my de wurden út de mûle.
it wie ek neis gewaan foan e wrâld	It wie it moaiste waar fan de wrâld.
de berwenners fan it soarksintrum binne lealk wer hoertsjuting bekend nappels	De bewenners fan it soarchsintrum binne lulk oer hoe't de sluting bekend makke is.
ier en e moantyd waard er watter fan it ferkear	Ier yn 'e moarntiid waard er wekker fan it ferkear.
sa kaam it gat ik genad ditemaats op de operaasjekafel bergaa	Sa kaam it dat ik de moandeitemoarns op de operaasjetafel bedarre.
lânbou bestridingsmaidels likke har spoaren nei yn it iten fan allegei	Lânboubestridingsmiddels litte har spoaren nei yn it iten fan alle dei.
dy klauwern en ik hawwe anne wike noawis frou	Myn kollega en ik hawwe om 'e wike moandeis frij.
dy far in ut moasten nei	Piter en ik moasten mei.
ferstiesto eals	Ferstiesto Ingelsk?
ik is allegearre yn hannen fan úns advokaat	It is allegearre yn hannen fan ús advokaat.
wy woesten nert bakke ast it hearde sa	Wy wisten net better as it hearde sa.
eallahuzen hie fjirtich prosint krij ge wenningen	Ealahuzen hie fjirtich prosint twadde wenningen.
men wit dat men hat mar net sawat men kralt	Men wit wat men hat, mar net wat men krijt.
doet ik troch de tún rûn seach ik ar it fezen hie	Doe't ik troch de tún rûn, seach ik dat it ferzen hie.
wat haw we wy dy middeis lakken	Wat hawwe wy dy middeis lake!
ik mei gjin amarde	It mei gjin namme hawwe.
do saterdei wurdt ot ik partijkrogres de kandidatelist fêststeld	No saterdei wurdt op it partijkongres de kandidatelist fêststeld.
by de feansters hawwe itroch set	Mar de Feansters hawwe it trochset.
weije neam mei sytske	Nije mail oan Sytske.
wy niskierdch is dat it skearde swak is	Nijsgjirrich is dat it skiep swart is.
ik moast der net oan tinke al jir fiver is siik te wurden tttkk	Ik moast der net oan tinke om hjir, fier fan hús, siik te wurden.
in soad frijetiidsbesteging spilet him ôf yn de bûterloft	In soad frijetiidsbesteging spilet him ôf yn de bûtenloft.
do komst der gachs ek	Do komst dochs ek?
har portret is drûch in oekha der in ferbieldewist foar moatte	Har portret is drûch en ik haw der in fergulde list foar makke.
de hurde wyn soarge snean foar problemen yn drachten	De hurde wyn soarge saterdei foar problemen yn Drachten.
de plysje is yn aksjekaam fanwegen in wrombelwyl op de wâldwei	De plysje is yn aksje kaam fanwegen in brommobyl op de Wâldwei.
so s tocht ik dat ik de dikte kjeld wie dy ik har my dichtde dym bei brocht hcch	Soms tocht ik dat it de winterkjeld wie dy't harren tichter byinoar brocht.
hja witte net aft se noch wol wat foar him al fielt	Hja wit net oft se noch wol wat foar har man fielt.
de wrâld iska drochdat der fjoerwurk yn grink al swyk lis	De brân is kaam trochdat der fjoerwurk yn de winkel smiten is.
de workshop rippen liket by it lukst	De workshop rappen liket my it leukst.
de jongerein kartearre de polysje op in rein fan bazinebannen en skiennen	De jongerein traktearre de polysje op in rein fan benzinebommen en stiennen.
demeaste oppakte demoanstanten binne ôfrûne sneantejûn byr frijlippen	De measte oppakte demonstranten binne ôfrûne saterdeitejûn wer frijlitten.
dêr kaam nea nei flke fan op e hispel	Dêr kaam nea net folle fan op de hispel.
dat is goed oan e piis	Dat is goed oan 'e priis.
underwiis hat er altyd west mar iuwenlang wie it net by de wett regele	Underwiis hat der altyd west, mar iuwenlang wie it net by de wet regele.
hit dak wie wer eksen mei tjokker laaft swier	It dak wie bedutsen mei in tsjokke laach snie.
syn fjouwer botten wienne rûchhiearrich en hawwe skerper klauwen	Syn fjouwer poaten binne rûchhierrich en hawwe skerpe klauwen.
pak set it nat	Dat sis ik net.
behakke fan ny as medderlaarnsk en de oarre hakke resisk	De helte fan my is Nederlânsk en de oare helte Russysk.
parbaazjes fan it ûntwerp starle hayr ressistintspey slvetaasjes op	Op basis fan it ûntwerp stelle wy de systeemspesifikaasjes op.
hoan woene akestak dan kaam ikiske traule om flagger oer e nachtsn weram	Hja giene op stap en kamen tusken trije en fjouwer oere nachts werom.
aansterberkens da neiskilje yn e kneanfuort	Alle studinten sille meispylje yn it toanielstik.
de ber sparre eker fie ap oerpant ferliaf	De beursbarometer stie op ien punt ferlies.
stappje kin le fyzje ein	Set de tillefyzje oan.
wy troeggen yn adgefaar be ûndrek dakt men graach oan de gastem ferfinnet	Wy krigen yn elk gefal de yndruk dat men graach oan de gasten fertsjinnet.
aans beuft gjin ferklarring foar de finanof by parsts krant oan kroujeduofken	Alles dêr't gjin ferklearring foar te finen is, wurdt taskreaun oan kweageasten.
noars kot kin ik my nocht ta foar de skille wat ik ha ite skille	Meastal kin it my net safolle skele wat de kranten skriuwe.
it sjoch ek sanak wêze ast dat bedriuw kontakt nei is opnimt	It soe fatsoenlik wêze as dat bedriuw kontakt mei ús opnimt.
pak fort it mar	Dat sis ik net.
foar de winga moatst net apflaamne	Foar de bingo hoechst dy net op te jaan.
it hjart baarkt him on e bussum	It jild baarnt him yn 'e bûse.
wa saanewy jo grutte tonna	Wêr soenen wy jo berikke kinne?
it is noch mealfardich mar dy oerst de sklners haw de kreft igge foarte parn delkanstredellum	It is net ienfâldich om de ierste skiednis fan de kristlike tsjerke te rekonstruearjen.
ik haw eins nichs mea in boek fan him wêzen ek moi de buorde	Ik ha eins noch nea in boek fan him lêzen dat my boeide.
altegelik is oare moarsdik	Al te goed is oarmans gek.
mak keit ek noch fuortsoarch moa it wekters nimme	Moat ik ek noch foarsoarchmaatregels nimme?
in riker moait se gearder dien enwer hâlding de goed yn de wacht hawwe	In ruter moat syn ryddier oanhâldend goed yn 'e macht hawwe.
ik wist dat jimmy in hielesear sterke mar widt fer riest te ferwerkje	Ik winskje jimme in hiel soad sterkte om it ferlies te ferwurkjen.
sel jik de alles foar etenda li hynderten rimen	Se litte alles farre om by it hynder te bliuwen.
ik niam dek in siack el wat yn út dêrk ik tyf heech op sloer	It keammerke seach op 'e tún út, dêr't it túch heech opskeat.
ik wou net member wave as my wuert	Ik wol net minder wêze as myn wurd.
binne wy ek statskuiers oan de roaden fangdof	Binne der ek stedskuiers ûnder lieding fan in gids?
werterbolken hawewik doerver net fan	Wurdboeken haw ik gjin ferlet fan.
hja wie it laast fars appanristik it	Hja giet it leafst sels op ûndersyk út.
giar je metter owiske men winskôgje mei de erst efkens	Jimme moatte al ris komme, mar warskôgje dan earst efkes.
dat dak ik yn de jier hartlik	Dat doch ik yn der ivichheid net.
uwe di neardei ûanske kisting bin ne blawer haar yn ûerskeave	Oan 'e Nederlânske kusten binne blauwe haaien oanspield.
jimme binne no elte sa det jimme kien de jine ni nor en	Jimme binne no al sa grut, jimme kinne jim no wol rêde.
dat tan wie il skiksloach wakker yn	Dat toanielstik sloech wakker yn.
bis nik oansprêak trochstjowek	Dizze ôfspraak trochstjoere.
it moanskerpart er de leden is an en ebouden sastich jier	It meastepart fan de leden is om ende by de sechstich jier.
klaamp de kleer oain tuon wat hier wie parfim achter de oaren	Hja die de klean oan, kjimde it hier, die parfum efter de earen.
ma i wek mei oen kear oan ik larren sabstum	Men wurdt mar ien kear yn it libben sechstjin.
bakankerka werpmusse wol freld oant helchsferfalk fan kapens	De antyterreurplysje wie freed yn heechste steat fan paratens.
hûndekn drikken ik in winsnolkek by barren an de kruskums	Hûnderten blikken kondinsmolke bedarren op it krúspunt.
kin ne me ik tin ber weize foar ys god  tiisdfryichheit	Wy meie tankber wêze foar ús godstsjinstfrijheid.
y hiemstike gewarne aup ted ieten ast nen swiarich heden siste	By him stiet de doar altyd iepen ast mei swierrichheden sitst.
hja haw it him ja wynk	Hja hat it helle, hja libbet!
hy oar de giene oei healjomstom se dat jim al jo miby	Har âlden wiene al heel jong stoarn sadat hja al jong ryk wie.
be sin ne kin ta en let der sels skupperje on de knoarsljacht	De sinne komt op en lit de see skitterje yn it moarnsljocht.
mei de berackeners wolle wyn nek sakkt	By de begraffenis wie er yn it swart.
dy sandige hjecht stean i n teken fan de oalje krizers	De santiger jierren steane yn it teken fan de oaljekrisis.
haw wat nalkrak yn hat	Hy wurdt mei koarten heit.
kriu gerekend om te foare tekkenen dat it kreacht tiliker wurt r	Priuw geregeld om te foaren te kommen dat it gerjocht te bitter wurdt.
sy pakte de pin únde ha en de gan te skrikwen	Se pakte de pinne yn 'e hân en begûn te skriuwen.
wen moatst noch noch foar lachtsje wy haw we rammen tûld	Do moatst my net sa jachtsje, we hawwe it rûm oan tiid.
twajienjin is de hilwer yn fuorter deinime stoai	Twa jier lyn binne har âlden fuort nei inoar stoarn.
der wie ris geno miar finter dy finker wie sa blau as noarf	Der wie ris in moaie flinter, dy flinter wie sa blau as de loft.
we foar inlange gear nei de heinediuwe kinne is it men wis	Hoefolle banen dêrby behâlden bliuwe kinne is ûnwis.
in linniche tsjeken bisetit dji dat hoecht yr ny net ta	Allinnich tsjerken besykje, dat hoecht om my net sa.
alle wanste ekkinoeneken wene ik drin florje bynûmme	Alle woansdeitemoarnen komt dêr in groep froulju byinoar.
alleg echtkeind slieper yn de tike op en fiif iken min gruod	Alle nachten sliept er yn in tinte op in fiif meter lange boat.
dy leake foar kamint fan it pytlik oar te lizen út e e programear	Dyn leafde foar it kabaret falt dúdlik ôf te lêzen út de programmearring.
hoefoarle weinder binne by hordún bliuwe kinne is alis	Hoefolle banen dêrby behâlden bliuwe kinne is ûnwis.
de hûn is near ge fulder as op it eigen hân	De hûn is nearne fûlder as op it eigen hiem.
der waard in lokaasje foar foar friten	Bewarje lokaasje foar favoriten.
tinke jongeljia acht oars oer relaasjes as anrjë	Tinke jongelju echt oars oer relaasjes as âldelju?
hy prakket der sin fan mar den kie myn ek in pit fan ferlaamen	Hy praat in sekfol, mar men kin der net in petfol fan leauwe.
jo kinenek in beasdke instkom my te slin	Jo kinne it bêste ris komme te sjen!
hasese dat  noc mirns iepenlik teljú soan	As se dat no mar ris iepentlik tajaan soe!
set del de boldel yn	Sa binne dy dingen.
einsterte yn de getide moardel is ûnfaias yn gritte passys	Aaisykje yn de betide maitiid is ien fan syn grutte passys.
hoe see de ek ak wol lek fuoart	Hoe sizze je dat yn it Frysk?
hjoleder yn de fierte ynfjoutsje wroud en it únslein fan ubon	Hja hearden yn de fierte in fluitsjend lûd en it ynslaan fan in bom.
myn sestrannek meie har goed om t wekker sjintroggen	Myn suster en ik, wy hawwe goed ûntwikkele sintugen.
defoars en tsjintsen moatte earlik en safardich oer wurken wurde	De foars en tsjins moatte earlik en soarchfâldich ôfwoegen wurde.
wat lolaf dat wolst docht net anwurd	Wat leaf, dat hiest echt net dwaan hoegd.
in twa hûndert ero biljart wêrt jyn gjin ynkeranynker einnommen tt	In twahûnderteurobiljet wurdt yn gjin inkelde winkel oannommen.
dat kine min wol on skea	Dat kin my neat skele.
anne sûker is wat te grin fan	Alle sûker is op de grûn fallen.
hjo hji witke der werder ûer gruot oer wy dyn fahastline	Hja heart net dat wy der oankomme oant wy deun foar har steane.
goed heed is de ge ein ker oer dy rjouling istjerren foar kesters neitichhet	Goedfreed is de dei dat oer it lijen en stjerren fan Kristus neitocht wurdt.
hy prate tro an s wie e him noh op	Hy prate troch as hie er har net heard.
sans persoanen binne y detetik eet mooglik of de fallen fan dit kommende side herlechgje	Seis persoanen binne út de tiid rekke, mooglik as gefolch fan in koalmonoksidefergiftiging.
as ferhalen undigiggen libbe krallen krige se har de dery	As ferhalen in eigen libben krije, krigest rare dingen.
sy wer ik me in pik hiel graij	Syn hoanne moat altyd kening kraaie.
hy blearde yn yt albun wêrt it syn fûttos lider ha	Hy blêde yn it album dêr't er syn foto's yn bewarre.
de fichten fan e kreappart binne ik te heteen sa op iter der lyn	De fruchten fan 'e kweepar binne te hurd om sa opite te kinnen.
hja is net stekrat om he im undich te hampen	Hja is net sterk genôch om him allinnich te helpen.
er kinste joch nye topkeagen mar der is nech get iere oer hadten	De plysje hat ien tip krigen, mar der is noch net ien oanholden.
hja woe dêr wekter och giene mei oerfyn	Hja woe dat wy trochgiene mei oefenjen.
ha mi neamme al sklamt saton	Hoi, myn namme is Ken Saitou.
ik readde oerkant sa ossn en soar ei lippeng an do wile ie der grels	It reade iikhoarntsje is yn 'e simmer readbrún en yn 'e winter griis.
dat is ol in gien sarryn	Dat is al in hiel set lyn.
der binne úin soad fûegels dyt genau de fan de dyk op sitkje	Der binne in soad fûgels dy't de lijte fan de dyk opsykje.
set ik it ekben staat op twintich graden	Set de termostaat op tweintich graden.
op ek minledeiferbliumen fonesje de byby natuerlik dylitten	Op it bernedeiferbliuw folgje de bern in natuerlik deiritme.
as nei gagit i stie der in hiage eltyd fan linkernôcht fnkiele mear	As it daget, stiet der in rige auto's fan likernôch in kilometer.
as de get linger helle wurt dan moat de subsydje weromdekelle rinne	As de deadline net helle wurdt dan moat de subsydzje werombetelle wurde.
buot dún esparanto sprekke fansels ek oare feam getalin	Bûten Esperanto sprekt er fansels ek oare frjemde talen.
hy gong do omselden mear op in paad nei syn kanera	Hy gong doe komselden mear op 'en paad mei syn kamera.
jou it nei ynder en ta	Pylk nei ûnderen ta.
doet ik lyt wied kamen pak en wekker noch om op te passen	Doe't ik lyts wie, kamen pake en beppe noch om op te passen.
op syn gunstichst giet ik ek on bekirser dejit apel wer hjirde	Op syn geunstichst giet de kompetysje begjin april wer fierder.
de genonta hat i sliendechstiede fallen	De gemeente hat de slutingstiden frijjûn.
oei myn namme is kend seito	Hoi, myn namme is Ken Saitou.
hy is in nimme iker lit altyd de helte stean	Hy is in minne iter, lit altyd de helte stean.
in skurtsjes ynen liukt attid gâns wolk	It skûtsjesilen lûkt altyd gâns folk.
ik wolesfinjoch woar en it rinnen sisaazjen	It wie saterdei en it rûn tsjin seizen.
wy rin binne oer it hûs hinlik om der foargeafteerûn yn	Wy rûnen om it hûs hinne om de foargevel te bewûnderjen.
hw in mul op ikenhardelsen mar it resurkweart fon de eksellels y	Hy wol nei it wykein besjen wat it resultaat fan de aksje is.
in trikker sit ûnder de gauwe gearmen in in doar is bekarrm	In trekker sit ûnder de blauwe ferve en in doar is bekladde.
min kin nogge noait fergees en beropper jo	Minsken dogge noait fergees in berop op jo.
wêar wie stk wa	Wêr is dyn skoalle?
de heale dike hat er net drink omdat in itdryk hi lytsmar makke	De hiele wike hat er net traind omdat in bûkgryp him lytsman makke.
bins dik goan neadi	Der is in omlieding.
blyk as grien i wiet ikoan heare headikoan wear de sa nuley slite kommen	Lykas griene en wite koal heart reade koal by de saneamde slútkoalen.
unikierm yn fori der der necht kame hiemen oar yn tsjeskeniese fan it wekker	Oan 'e kimen floeide de nachtblauwe himel oer yn 'e tsjusternis fan it wetter.
ast ik dyr oary oan tinksed moatst wole mei grûnde koe	Ast der oars oer tinkste, moatst wol mei grûnen komme.
wy elle gie drokpere rimmer foar ras yn in doersettin	Marije hie in drok programma foar ús yninoar set.
hy regoe net sûn by sûnder hus hanre gehelp neffen selse oan de bylgjen	Har âlden soene sonder húshâldlike help net selsstannich wenje kinne.
de kastun fin ne uteraasjen werne rûst op sail pleten	De kosten fan de operaasje wurde rûsd op sa'n twa ton.
set it foljunen op fyftich persynt	Set it folume op fyftich persint.
ast myn harm bigit do meist fyslan in yn wirm eir foart ik ha hei noai	As men Hollanners heart dan leit Fryslân in enoarm ein fuort, it hege noarden.
sit it foarym we hidde	Set it folume hurder.
dat boddel wie de sike huzen nare fjerwer brangenon	Ek dit jier biede sikehuzen wer fjurwurkbrillen oan.
dat boek is il spannende yn fer rasende kinder foar aksje mei ún trichlike slaseleme	Dit boek is in spannende en ferrassende thriller fol aksje, mei in treflike slotsêne.
o myn aver tsjit di kles waamke in boek te rizen	Oan 'e tafel siet in kreas famke in boek te lêzen.
de wit mai nek ir der re focfer wecht	Wy wolle letter by de fûgelwacht.
in rik ôflûdeine jertsidend wipen is troffen troch in keeftige ietskoarúp	In rige eilannen yn it suden fan Japan is troffen troch in krêftige ierdskodding.
un de ivertid droggen frije hynetsjes	Yn de Izertiid droegen froulju hiernetsjes.
neis dat teljûn  wie de lachste wedskrid fan gazine apertossen	Woansdeitejûn wie de lêste wedstriid fan de simmerkompetysje.
hy hart moatta de finksaoandiere fan sa relaktear fan de eutaneauten	Hy hat my doe de funksje oanbean fan sjef-redakteur fan de útjouwerij.
hy is as ik opln ga wole wat tanker idere rolvestrerret is it ferbetkert	Hy is as in opjage dier dat elke yndruk registrearret en útfergruttet.
wy hiele darûken pin hús dolter duden	Wy riede dy oan in húsdier te nimmen.
sak dy fearjochtinges hing oan	Set de ferljochtingsring oan.
de ynteraksje mei oeren is wakker foarjemd foar dik eigensels	De ynteraksje mei oaren is wakker foarmjend foar it eigen sels.
hjo kinst it hier sels by epintsje	Do kinst it hier sels bypuntsje.
yn e nacht fan saterdim snein is id yn gret nachtfeest	Yn 'e nacht fan saterdei op snein is der in grut nachtfeest.
by ie kontrôrliste blike dat de bestjuenden fan de ertj en wien jildich ryd eas hie	By de kontrôle bliek dat de bestjoerder fan de auto gjin jildich rydbewiis hie.
wat hast dat dyn mar fan idin	Wat hasto dêrmei fanneden?
neffens my hat er gelykje	Neffens my hat er gelyk.
meitsje gae tale ve keten	Meitsje dat tolve punten.
yn weste terapy kin ik  leppen lear om kontakt oan te gien mei lotinoarten	Yn dizze terapy kinne kliïnten leare om kontakt oan te gean mei lotgenoaten.
ik wol ritpe hoet ik der foarke ynde staansik	Ik wol witte hoe't de foarke yn 'e stâle sit.
it waard in gensellich inen dyt afrslettengaaf mey in hapke yn in barnkje	It waard in gesellige jûn, dy't ôfsletten waard mei in hapke en in drankje.
in bosse kerpy kin i krwûntyd wearre om kenfakt oan te gieden malik enoait	Yn dizze terapy kinne kliïnten leare om kontakt oan te gean mei lotgenoaten.
ip it skaat wurdt ûndersjocht oft in referindem er it ûnderwêp jir riwyisknudge is	Op dit stuit wurdt ûndersocht oft in referindum oer dit ûnderwerp juridysk mooglik is.
it sjoch it nek ker net fan myn	Ik sjoch it nut der net fan yn.
dy moarndeis kaam de lange net in der sjin y der trjoch	De moandeis kaam dan lang om let de sinne dertroch.
it feijlike brúk fan de see ast tranit spardwei is fan tige dret berein	It frije gebrûk fan de see as transportwei is fan tige grut belang.
dat waard rjchtdoarp spelle ik foar ienhulzen oan de wekkerstakken	Dat waard troch doarpsbelang fan Ealahuzen oan de oarder steld.
iepen jer de geide fjirtich klassiten	Iepenje de gerdinen fjirtich prosint.
ik wenje op in kearte mei myn helding	Ik wenje op in pleats mei myn âlden.
hy hat de bedrop in gratstra titte en ferloaremwe taal yn	Hy rekke de grip op de wedstryd kwyt en ferlear mei trije ien.
it skip brokt de batter ende kasten	It skip dreau tebek nei de kust.
goe diden foar it ûndersyk woe der oanpasting fan de fanken mondeite middel urdeitou	Oanlieding foar it ûndersyk wie de oantaasting fan in famke moandeitemiddei in wike lyn.
wer jocht beäntwurdzje	Berjocht beäntwurdzje.
dizze besiker wurdt lasticher moatte der meir jit werom felige wurde	Dizze besite wurdt lestiger, want der moat jild weromfrege wurde.
syn hapbykeamer stiet forlt mei fiif jier earri hom lekke	Syn hobbykeamer stiet fol mei fiif jier earlik hânwurk.
jo advokaatsje ner dêr nein oer avensigelten	Jo advokaat sil jo dêr neier oer advisearje kinne.
de kalikters is linsiske in niitse foar de útikene oamstetpen	De kuierders en fytsers genietsje fan de unike lânskippen.
bûnk mar ein fan dageyt	Gean nei de ein fan dokumint.
fiif toz yn insken binnik or holsk foai de skapburels	Fiiftûzen minsken binne al wis fan in startbewiis.
ik fil sol yin gatet bolsben	Ik freegje mar nei't ik wiis bin.
men jodde de slavanystiske happing dat it in aad hoe	Men hearde de swarte lysters roppen dat it in aard hie.
ik fing je myn ôf acht dit goed is	Ik freegje my ôf oft dit goed is.
hat widt dat huurt de foargenereil nei ofteren ta	Hy kjimt it hier út de foarholle wei nei efteren ta.
wa fin de jo far san natskeld	Wat fine jo fan sa'n wedstriid?
kop it hike wine jo de kunstisben	Op it Fean ha we hjir no in keunstiisbaan.
dan gyng ik doartrich ietenei his	Dan gyng er dweiltrochwiet nei hús.
ik ha goed yn de hanih wat ji metsje ha	Ik ha goed yn de holle hoe't jim derút sjogge.
hja hat se tar far sby de fatuil foar de oepje hird gasat	Hja hat syn toffels by de fauteuil foar de iepen hurd delset.
wer ik de graane pint stiet der polyse	By it kontrôlepunt stiet in polysje.
ik lie doe op e kart af seise foarn jo ú	It wie no op 'e kop ôf seis foar njoggenen.
in soalde miiken mei igoade fan dy bin ik oir hús bûn	In soad minsken mei agorafoby binne oan hûs bûn.
de modyske spesjalisten binne bysûn de net ter spetten oerde konvensajen	De medysk spesjalisten binne bysûnder min te sprekken oer de gong fan saken.
hime kin omfragen beäntwurdzje	Liuwe kin alle fragen beäntwurdzje.
hy docht noc eilik oer in perjit fan de mizzik hiden	Hy tocht mei oer it belied fan de muzykferiening.
de plysje marskogget op sansenen mideame machtich foar únbraten omni lkristikaam	De plysje warskôget op sosjale media manmachtich foar ynbraken mei de krystdagen.
hy kreijt it der dapbestier op in smiteri trouja	Hy krijt de dobbelstien op en smyt in trije.
de kedern seach grach it rútsje fan de kurt	De kening seach troch it rútsje fan de koets.
it hie noch de foar werk om it allegearre et te pizzen	It wie my te folle wurk om it allegearre út te plúzjen.
hy hewtet de hiele bûtekut foar it hos en geaven ûnder horne nomen	Hy hat de hiele bûtenkant fan it hús yngreven ûnder hannen nommen.
ja koartnapens stiene op de karrengeeren is giene út sjichke op i aten	De koarknapen stienen op de twadde ferdjipping en se hienen útsicht op it altaar.
emke djir tochte dat ik i tinje op de raadbeense	Elkenien tocht dat ik in twilling op 'e wrâld bringe soe.
as ik mûn reit wurdt de ekskurzje assely	As it moarn reint, wurdt de ekskurzje ôfsein.
doei naifoarn	Gean nei foaren.
ik túntsje foar ithús stie fo ltelpen	It túntsje foar it hûs stie fol tulpen.
dit tsjerke bliuwt kagonkerk far tsiiste by raffenduzen ikriuwalen	De tsjerke bliuwt tagonklik foar tsjinsten, begraffenissen en trouwerijen.
hy hat de butitmiel dykt sat er út eide beslot	Hy begûn it nije jier sa't er it âlde besleat.
it gie der dan in swek mei hyntrit yn efrika ik hom aene e mem	It giele boumantsje oerwinteret yn Afrika en komt ein maart werom.
hy bestjoerdinsen teritoar jim mar kereaftige han	Hy bestjoerde syn territoarium mei krêftige hân.
sy wie bous om te fertelling mei it frysk foar har persanmaket sjat	Se wie by ús om te fertellen wat it Frysk foar har persoanlik betsjut.
bol kin it gik om besting foar jim bekke werke	Boeketten kinne op bestelling foar jo makke wurde.
der is der weil weit foar de iependier	Der is in wrâld foar my iepengien.
de weagen hawwe wite meit sin op	De weagen hawwe wite mûtsen op.
ik hice it arum dat ik gjin guorden âaren hawwe	Ik krige te hearren dat ik net goed nei oaren harkje.
ik tocht dat er hyt wat begabe gie	Ik tocht dat er it wol begrepen hie.
fankenbeidocht is in wytse rêchstik fan san tritich jiertik minstan graan	Foar in deitocht is in lytse rêchsek fan sa'n tritich liter meastal genôch.
oplin gloed parde oaniame mei dizze aprasind oersatten keame	Ik bin bliid dat de oannimmer mei dizze oplossing oansetten kaam.
derst neate ljûnsk tar radde wine yn ke sinnakrik	De sneontejûns dat wy der wiene, wie it gesellich drok.
hja kat dom ekenel grut rjend iepen gjit ti	De auto is mei grut geweld iepenbrutsen.
sint piter kilet uormdochear berewaans as i mer supper on ga	Sint Piter bringt healwei febrewaris wer syn besite oan Grou.
ta binne ús frien	Dat binne ús freonen.
de boppegjianne hat de an terge jimme ûen  it hankst naam	De deputearre hat de hantekeningen yn ûntfangst naam.
ast ek gut it tiker fan wysheid oe sioe de bok der wynste hêve	As it burd it teken fan wysheid wie, soe de bok de wiiste wêze.
