prediction	reference
hja ferdwûn sonder foarm fan proses yn de finzenis	Hja ferdwûn sûnder foarm fan proses yn de finzenis.
set it finster werom	Set it finster werom.
men kin dizze plant sonder swierrichheden yn de tún kweke	Men kin dizze plant sonder swierrichheden yn 'e tún kweke.
of it stuit docht ik di er foar fandemir	Op it stuit wachtet er op grien ljocht foar in folgjend projekt.
de natuer in hantsje helpe is hieltyd gewoaner wurden nn	De natuer in hantsje helpe is hieltyd gewoaner wurden.
de regeling sil benammen jilde foar earnstige gefallen	De regeling sil benammen jilde foar earnstige gefallen.
yn de seiterpolder komt ek de noadske grotmûs foar in bedrige en seldsume mûzesoarte	Yn de Saiterpolder komt ek de Noardske wrotmûs foar, in bedrige en seldsume mûzesoarte.
mei ik my even foarstelle	Mei ik my even foarstelle?
op e nacht foel der in tsjokpak snie dat dagen lizzen bleau	Op in nacht foel der in tsjok pak snie dat dagen lizzen bleau.
it like yn ivichheid te duorjen en de pine wie net út te holden	It like in ivichheid te duorjen en de pine wie net út te hâlden.
wa soarget foar jo en de poppe	Wa soarget foar jo en de poppe?
op de montaasjeôfdieling wie de strykiesers makke	Op de montaazjeôfdieling wurde strykizers makke.
om fan e moarn healwei ôlfan hinne wie nen de measte filers oplost	Om fan 'e moarn healwei alven hinne wiene de measte files oplost.
hy wennet yn in wenakke yn de feart	Hy wennet yn de wenarke yn de feart.
do hiest al in geweldige kondysje	Doe hiest al in geweldige kondysje.
alle spiders hal wy har bêsstian	Alle spilers hawwe har bêst dien.
soekoal is langhâldberk sûnder dat der in konservearingsmiddel oan te pas komt	Soerkoal is lang hâldber sonder dat der in konservearringsmiddel oan te pas komt.
wa binn ik om te tinken dat ik de ienige binnen dy dat wit	Wa bin ik om te tinken dat ik de ienige bin dy't it wit.
af waat yn it doarp wurket herte moarns	Al wa't yn dit doarp wurket, hat in hûs.
wy koene by maatregels nimme oft se dat woenen	Dy koenen dan maatregels nimme at se dat woenen.
sa ticht haw ik do noch nea bystien	Sa ticht ha ik der noch nea by stien.
de dokter wol dat wyebe noch fjirtjin dagen rêstnimt	De dokter wol dat Wybe noch fjirtjin dagen rêst nimt.
de húshâldingsbegelieder komt op syn minst ien kear wyks by jin thús	De húshâldingsbegelieder komt op syn minst ien kear wyks by jin thús.
pylk nei it boppen ta	Pylk nei boppen ta.
sy is ien en tachtich jier en de âldste aktive wedstriiddamster yn fryslân	Sy is ien en tachtich jier en de âldste aktive wedstriiddamster yn Fryslân.
wat as yt wolle echt ne	De abdij is fierstente grut foar de njoggen muontsen dy't der noch sitte.
it slachtoffer waard op syn fyts oanriden troch in auto	It slachtoffer waard op syn fyts oanriden troch in auto.
it probleem hjirby is dat it stiidskeme eins wat oan de krappekant is	It probleem hjirby is dat it tiidskema eins wat oan de krappe kant is.
jou yn it ingelsk antwurd op de folgjende fragen	Jou yn it Ingelsk antwurd op de folgjende fragen.
earst tocht de frou dat her man wol wer opdûke soe	Earst tocht de frou dat har man wol wer opdûke soe.
dy man is sa ûnnoanzel dy litt him fan alles wiis meitsje	Dy man is sa ûnnoazel, dy lit him fan alles wiismeitsje.
allinnich as hja sike wiene sliepten hja yn it bêd fan harren âlden	Allinnich as hja siik wiene, sliepten hja yn it bêd fan harren âlden.
dy boeren binne der o sa wiis mei	Dy boeren binne der o sa wiis mei.
it is better dat men ris ôfwisd wurdt as dat men gjin ûnderfining opdocht	It is better dat men ris ôfwiisd wurdt as dat men gjin ûnderfining opdocht.
foar en tsjinstanners reagearje fûl op de boikat	Foar- en tsjinstanners reagearje fûl op de boykot.
it is ús doel om betiid fuort te gean	It is ús doel om betiid fuort te gean.
hja hie dêr al lang wer wêze moatten	Hja hie der al lang wer wêze moatten.
dat boek is bedoeld foar begjinners  f	Dat boek is bedoeld foar begjinners.
dat binne myn suskes	Dat binne myn suskes.
hja hat sels weromskreaun meastal lit se dat troch har amtners dwaan	Hja hat sels weromskreaun, meastal lit se dat troch har amtners dwaan.
hy moat ûnder wilens an flinkeien yn de fyftich wêze	Hy moat ûnderwilens in flink ein yn de fyftich wêze.
oer oantallen slachtoffers is noch neat bekend	Oer oantallen slachtoffers is noch neat bekend.
wy moatte noch eefkes geduld dwaan want wy kinne dêr earst oare moanne terjochte	Wy moatte noch eefkes geduld dwaan, want we kinne dêr earst oare moanne terjochte.
hy gie fuortdaliks syn berop en dêrnei sil er yn kassaasje gean	Hy gie fuortdaliks yn berop en dêrnei sil er yn kassaasje gean.
hja hawwe in hiel tean bern	Hja hawwe in hiel team bern.
dêr kinne in soad in puntsje oan sûge	Dêr kinne in soad in puntsje oan sûge.
nimmen hat in biologyske klok mei in deilingte fan presiis fjouwerentwintich oeren	Nimmen hat in biologyske klok mei in deilingte fan persiis fjouwerentweintich oeren.
hoe let komt de sinne op yn parys	Hoe let komt de sinne op yn Parys?
gean nei postfek yn	Gean nei Postfek Yn.
undernimmers wiede in pear hûndert hantekeningen oan oan de wethâlder	Undernimmers biede in pear hûndert hantekeningen oan oan de wethâlder.
neffens my binne jo ien fan de meast tagonklike skriuwers fan fryslân	Neffens my binne jo ien fan de meast tagonklike skriuwers fan Fryslân.
hasto t dyt wykein oan tiid of leaver in oare kear	Hasto it dit wykein oan tiid of leaver in oare kear?
ik fiel my net hielendal hûndert persintjûn	Ik fiel my net hielendal hûndert persint jûn.
mei ik myn yndividuele lok heger stelle as it nut fan it algemien	Mei ik myn yndividuele lok heger stelle as it nut fan it algemien?
wa fynsto de ferfelenste	Wa fynsto de ferfelendste?
ik sjoch wol	Ik sjoch wol.
kinst de auto hjir nearne kwyt	Kinst de auto hjir nearne kwyt.
nei de lêste tongenen wurdt wachte op it ablaus	Nei de lêste toanen wurdt wachte op it applaus.
dit merk stiet foar orizjinele eksplusive famkessklean	Dit merk stiet foar orizjinele, eksklusive famkesklean.
hy brocht syn dochter nei de sneiisskoalle	Hy brocht syn dochter nei de sneinsskoalle.
de gemeenteried praat kommende tongersdei oer de plannen	De gemeenteried praat kommende tongersdei oer de plannen.
fiif jier lang ha ik mysels yn libben holden mei in baantsje as nachtportier	Fiif jier lang ha ik mysels yn libben holden mei in baantsje as nachtportier.
de aksjegroep is poer en begrypt der neat fan g	De aksjegroep is poer en begrypt der neat fan.
juster gie it personiel wer oan it wurk nei trije wiken bedriuwsbesetting	Juster gie it personiel wer oan it wurk nei trije wiken bedriuwsbesetting.
sil ik frieë skieze	Sil ik Frysk kieze?
it byhâlden fan in deiboek is wat dit al ieuwen en ieuwen dien wurdt	It byhâlden fan in deiboek is wat dat al iuwen en iuwen dien wurdt.
it is hjir gebrûklik dat de kiste troch famylje of freonen drûegen wurdt	It is hjir gebrûklik dat de kiste troch famylje of freonen droegen wurdt.
wat boeit jo sa oan lêzen	Wat boeit jo sa oan lêzen?
doelberet skjinmeitsje	Doelberet skjinmeitsje.
dit is in hoppe	Dit is in hoppe.
de bestudearre metoaden wurde wiidweidich taljochte mei foarbylden  a	De bestudearre metoaden wurde wiidweidich taljochte mei foarbylden.
wat is it lêste nijs	Wat is it lêste nijs?
soe ik it ruilje kinne	Soe ik it ruilje kinne?
de grutte kanonnen fan de karbitferiening bliuwe dit jier yn de skuorre stean	De grutte kanonnen fan de karbidferiening bliuwe dit jier yn de skuorre stean.
der komt neat fan op e haspel	Der komt neat fan op 'e haspel.
by ús snijt it yn annewaris	By ús snijt it yn jannewaris.
it siicht yn dizze wenningen en de isolearring is hielendal ûnfoldwaande	It siicht yn dizze wenningen en de isolearring is hielendal ûnfoldwaande.
de grutte troef fan antwerpen is in histoarysk hart op rinôfstân	De grutte troef fan Antwerpen is in histoarysk hart op rinôfstân.
moantenacht rezje wy ôf nei it grykse eilân kreeta	Moarntenacht reizgje wy ôf nei it Grykske eilân Kreta.
dêr kinne wy sa net komme dan ha je in boatsje nedich	Dêr kinne we sa net komme, dan ha je in boatsje nedich.
ik hâld fan bisten en de natuer	Ik hâld fan bisten en de natuer.
is men wat âalder dan kin men san drege sitewaasje better ferneare	Is men wat âlder, dan kin men sa'n drege sitewaasje better ferneare.
dêr is it lêste wurd noch net oer sein	Dêr is it lêste wurd noch net oer sein.
al wat libbet sil nea stjerre	Al wat libbet, sil nea stjerre.
frentsje is ús âld akademystêd	Frjentsjer is ús âld akadeemjestêd.
nei de brân waard rekkenholden mei moedfiel benammen omdat der knallen heard wiene	Nei de brân waard rekken holden mei moedwil, benammen omdat der knallen heard wienen.
ik wit noch nea net wat ik oan hjim haw	Ik wit noch nea net wat ik oan him haw.
nei oanholdende warskôgingen waard him de wacht oansein	Nei oanhâldende warskôgingen waard him de wacht oansein.
do soest der wat mislik fan wurde kinne	Do soest der wat mislik fan wurde kinne.
de toanielferieniging koe it moaie bedrach fan tsien tûzent euro yn de boeken opskriuwe	De toanielferiening koe it moaie bedrach fan tsientûzen euro yn de boeken opskriuwe.
wat is de temperatuer op it stuit yn e hûs	Wat is de temperatuer op it stuit yn 'e hús?
al er mei grut gemak ingelsk praat nim ik him oar	As er mei grut gemak Ingelsk praat, nim ik him oan.
dy generaasje is yntusken útstoar	Dy generaasje is yntusken útstoarn.
hy rint oft de skoeken him yn e knoop sitte	Hy rint oft de skonken him yn 'e knoop sitte.
ik kin de sjuery goed begripe	Ik kin de sjuery goed begripe.
syn fleanmasine lâne op tsien oer tsienen	Syn fleanmasine lâne om tsien oer tsienen.
it soen tige karde nacht wurde mei in pear graden grûnkoarft	It soe in tige kâlde nacht wurde mei in pear graden grûnfroast.
foar de boer is it ek in stik better wurden	Foar de boer is it in stik better wurden.
heal febrewaris is de beste tiid om de skea yn kaart te bringen	Heal febrewaris is de bêste tiid om de skea yn kaart te bringen.
umdet it net sa fier eizgen is is se it souwerlân geskikt foar deireizen	Omdat it net sa fier reizgjen is, is it Sauerlân geskikt foar deireizen.
hy laket de wite tosken blead	Hy laket de wite tosken bleat.
it sikhûs sil net mear ynset wurde foar akute sjirurgyske yngrepen	It sikehús sil net mear ynset wurde foar akute sjirurgyske yngrepen.
ien fan e hinnen sit op in pear dagen te brieden	Ien fan 'e hinnen sit al in pear dagen te brieden.
it is ferskuorrend boppen myn budzjet mar sjen kost it neat en dream ik net	It is ferskuorrend boppe myn budzjet, mar sjen kostet neat en dreame ek net.
dat fyn ik echt	Dat fyn ik echt.
yn en oar wie tige nei it sin n	Ien en oar wie tige nei it sin.
wiskje folgjende wurd	Wiskje folgjende wurd.
wy moatte hiel noed raanze om inoar te ferstean dat ik hâld it koart	Wy moatte heel lûd raze om inoar te ferstean dat ik hâld it koart.
ik ken dy hiele man net	Ik ken dy hiele man net.
hja fielt dat hja roppen is ta de letteren en begjint te skriuwen	Hja fielt dat hja roppen is ta de letteren en begjint te skriuwen.
de húshâlding telde sonbern seis jûnges en ien famke	De húshâlding telde sân bern, seis jonges en ien famke.
de kwaliteit fan de soarch kin net karrandearre wurde	De kwaliteit fan de soarch kin net garandearre wurde.
belje wytse	Belje Wytse.
ik bin warch ik wol no graach efkes allinne wêze	Ik bin warch, ik wol no graach efkes allinne wêze.
ik soe de grif net mei yenstimd hawwe as se my dat frege hiene	Ik soe der grif net mei ynstimd hawwe as se my dat frege hiene.
yn reade biten spinaazje en spitscol sit in protte nyn traat	Yn reade biten, spinaazje en spitskoal sit in protte nitraat.
der is ûndersyk dien nei de winsken fan toeristen dyt nei de ôfslútdyk komme	Der is ûndersyk dien nei de winsken fan toeristen dy't nei de Ofslútdyk komme.
nei fjouwer oere nachts meie der gjin minsken mear ynlitten wurde	Nei fjouwer oere nachts meie der gjin minsken mear yn litten wurde.
under it lange slûke en glêde dekhier leit it sêfte ûnderhier	Under it lange, slûke en glêde dekhier leit it sêfte ûnderhier.
de plysje nimt de saak heech op en praat fan besykjend ta deaslach  t	De polysje nimt de saak heech op en praat fan besykjen ta deaslach.
hy flokte faak en as er lulk wie dan wie it hús te lyts	Hy flokte faak en as er lilk wie, dan wie it hús te lyts.
alle bern binne wolris oan dogens	Alle bern binne wolris ûndogens.
yn de moderne maatskippij fynt in konsintraasjeplak fan bedriuwen	Yn de moderne maatskippij fynt in konsintraasje plak fan bedriuwen.
de ôofslyctsdyk hat tiisdeitemiddei ôfsletten west fanwegen in ûngelok mei in frachtwein	De Ofslútdyk hat tiisdeitemiddei ôfsletten west fanwegen in ûngelok mei in frachtwein.
dêr wol ik ek graach in ap plaus foar	Dêr wol ik ek graach in applaus foar.
sjong in ferske foar my	Sjong in ferske foar my.
de auteurs stribje folsleinens nei sûnder yn oerstallige details te ferfallen	De auteurs stribje folsleinens nei sonder yn oerstallige details te ferfallen.
sille wy eane sitten gean	Sille wy earne sitten gean?
dat sil wolbetterje earst in âld wiif bist	Dat sil wol betterje earst in âld wiif bist.
wy moatte mar ris sjen hoet it him fierder ûntwynt	Wy moatte mar ris sjen hoe't it him fierder ûntwynt.
ik doch as alle oaren en slach de hearm om e faam hinne	Ik doch as alle oaren en slach de earm om 'e faam hinne.
hoet it ûngelok barre koe is net dúdlik	Hoe't it ûngelok barre koe, is net dúdlik.
ik giet fan hink	Ik hjit fan Henk.
ik warskôgje dy jonkje	Ik warskôgje dy, jonkje!
in pear yn ferlyn begûn er foar himsels as ûnofhinklik bedriuwskundich adviseur	In pear jier ferlyn begûn er foar himsels as ûnôfhinklik bedriuwskundich adviseur.
it spul kin binnen en bûtendoar spile wurde en is middeis foljend	It spul kin binnen- en bûtendoar spile wurde en is middeifoljend.
it spitich is dat ik de ynformaasje sels byinoar fongelje moatten haw	It spitige is dat ik dy ynformaasje sels byinoar fandelje moatten haw.
yn e tuskentiid sille jo de auto stean litte moatte	Yn 'e tuskentiid sille jo de auto stean litte moatte.
bist hjir allinnich hinne kommen	Bist hjir allinne hinne kommen?
sy ha hantekeningen sammele om in fersyk foar in referindum te dwaan	Sy ha hantekeningen sammele om in fersyk foar in referindum te dwaan.
dy wie seis jier en dan binne je o sa gefoelich foar dy dingen	Dy wie seis jier en dan binne je o sa gefoelich foar dy dingen.
der sitte trettjin minsken om dizze tafel en der komme noch in pear by	Der sitte trettjin minsken om dizze tafel en der komme noch in pear by.
ofrûne saterdeitemiddei hat in grut part fan it doarp in skoftlang sûnder stroom sitten	Ofrûne saterdeitemiddei hat in grut part fan it doarp in skoftlang sûnder stroom sitten.
it wie de tongersdeitemoarns nei keningsdei ien en al aktiviteit yn de binnenstêd	It wie de tongersdeitemoarns nei Keningsdei ien en al aktiviteit yn de binnenstêd.
men kin nea witte wanneart de sykte útbrekt	Men kin nea witte wannear't de sykte útbrekt.
wa soarget foar jo en de poppe	Wa soarget foar jo en de poppe?
yn alle lagen fan de maatskippij koene je wol kristenen oantreffe	Yn alle lagen fan de maatskippij koenen je wol kristenen oantreffe.
de tredde tiisdeis yn septimber presintearret it regear de miljoene no ta en de ryksbegrutting	De tredde tiisdeis yn septimber presintearret it regear de miljoenenota en de ryksbegrutting.
de jonge iet oant syn fjirde allinnich bôle mei sûker	De jonge iet oant syn fjirde allinnich bôle mei sûker.
o waait de wyn út dy hoeke	O, waait de wyn út dy hoeke.
it is drok op e baan de reedriders twirje trochinoar	It is drok op 'e baan, de reedriders twirje trochinoar.
hy is al in pear dagen net op skoalle kaam	Hy is al in pear dagen net op skoalle kaam.
it is allekear bard dat der mar ien besiker wie	It is al in kear bard dat der mar ien besiker wie.
kin ik mei in kreddetkaart betelje	Kin ik mei in kredytkaart betelje?
ek him is it ûnmooglik makke	Ek him is it ûnmooglik makke.
yn dizze sniejacht draaide de wyn	Yn dizze sniejacht draaide de wyn.
ik wit net aft hja wol komt	Ik wit net oft hja wol komt.
dan sjoch ik leaver in oare kant út	Dan sjoch ik leaver in oare kant út.
as der ien skiep oer de daam is kommer der mear	As der ien skiep oer de daam is, komme der mear.
apen klimme yn beammen	Apen klimme yn beammen.
elk praat út syn eigen belang wei mar oeral hinget wol in priiskaartsje oan	Elk praat út syn eigen belang wei, mar oeral hinget wol in priiskaartsje oan.
skriuw de earste fiif wurden	Skriuw de earste fiif wurden.
de measte biblioteken organisearje spesjale middeis dêrt op foarlêzen wurdt	De measte biblioteken organisearje spesjale middeis dêr't op foarlêzen wurdt.
de manlju wurde fertocht fan dielnimming oan it kriminele organisaasje	De manlju wurde fertocht fan dielnimming oan in kriminele organisaasje.
lit ús earst begjinne mei dy muzykskoallen	Lit ús earst begjinne mei dy muzykskoallen.
fan natuere binne deiledys giel of oranje	Fan natuere binne deileeljes giel of oranje.
mei fjouwer man foarme se in ketting om my nei boppen ta te lûken	Mei fjouwer man foarmen se in ketting om my nei boppen ta te lûken.
as je belizze wolle moatte je wat oarskeapje as keunst	As je belizze wolle, moatte je wat oars keapje as keunst.
de moarnssesje begjint om healwolven	De moarnssesje begjint om healwei alven.
dat is heel wat oars as ik ferwachte hie	Dat is heel wat oars as wat ik ferwachte hie.
hy wit wat him te wachtsjen stiet as it te fiier giet	Hy wit wat him te wachtsjen stiet as er te fier giet.
al soenen se myn dea dwaan ik wit it net	Al soene se my dea dwaan, ik wit it net.
wolle jo wol in bytsje foar de mikrofoans sitten bliuwe	Wolle jo wol in bytsje foar de mikrofoan sitten bliuwe?
alle oare jonges lake him út	Alle oare jonges laken him út.
wy knipperje middeis heel even want de jetlêg slacht sûnder genede ta	Wy knipperje middeis heel even want de jetlag slacht sonder genede ta.
ik ynvestearje yn de technology fan moarn en dat sil him útbetelje	Ik ynvestearje yn de technology fan moarn en dat sil him útbetelje.
se ha it makliker trigen	Se ha it makliker krigen.
de dirrikteuer wol trochfrjochtsje foar in ferstart fan it fabryk	De direkteur wol trochfjochtsje foar in werstart fan it fabryk.
as jo it foarmulier ferstjoerd hawwe krije jo in aktivearringslink	At jo it formulier ferstjoerd hawwe, krijge jo in aktivearringslink.
se pakte snein mei oermacht har fjirde europeeske alroundtitel	Se pakte snein mei oermacht har fjirde Europeeske allroundtitel.
in soad tiid ha jo dochs net mear	In soad tiid hawwe jo dochs net mear.
hy wit it noch as de dei fan juster	Hy wit it noch as de dei fan juster.
yn kamminga buorren yn jouwert is in hierdesferbelangeringbelangen wrienigjeng yn oprjochting	Yn Kammingabuorren yn Ljouwert is in hierdersbelangeferieniging yn oprjochting.
ho ris ik lit my net dwinge mar bist doch ho	Ho ris, ik lit my net twinge!
yn drachten het woansdeitemiddei gerân west yn de ynwenshús oan stasjonswei	Yn Drachten hat woansdeitemiddei brân west yn in wenhûs oan de Stasjonswei.
dêr stie ik dan yn myn wite nachtklean en op learte fuotten	Dêr stie ik dan yn myn wite nachtklean en op bleate fuotten.
it spitige is dat ik dy ynformaasje sels byinoarfannelje moatten ha	It spitige is dat ik dy ynformaasje sels byinoar fandelje moatten haw.
hy is dêr de oare moarns om tsien oere	Hy is der de oare moarns om tsien oere.
der is in soad ôfwikseling yn de bewegingen dyt makke wurde	Der is in soad ôfwikseling yn de bewegingen dy't makke wurde.
beeeasking fan dúts k en ingel syn wurd en skrift is ferearske	Behearsking fan Dútsk en Ingelsk yn wurd en skrift is fereaske.
yn de jierren sechstich hat er tûzenen foarwerpen fûn út de âlde stientiid	Yn de jierren sechstich hat er tûzenen foarwerpen fûn út de âlde stientiid.
it bestjoer fan de feriening wol de kapasiteit fan de tal toerriders útreidzje	It bestjoer fan de feriening wol de kapasiteit fan it tal toerriders útwreidzje.
ik wit net hoe yngewikkeld it is	Ik wit net hoe yngewikkeld it is.
ik kin dy jonge ek gjin tel út it each ferlieze	Ik kin dy jonge ek gjin tel út it each ferlieze!
de grûn wurdt de kommende wiken oanpast om de bysûndere natuer te behâlden	De grûn wurdt de kommende wiken oanpast om de bysûndere natoer te behâlden.
as se foar de goede saak yn e sel sitte moat toe dan mar	At se foar de goeie saak yn in sel sitte moat, toe dan mar.
ik sil besykje om it proglemmatyske fan dizze opfetting oan te tâgen	Ik sil besykje om it problematyske fan dizze opfetting oan te toanen.
hy besiket om troch it rút te klimmen	Hy besiket om troch it rút te klimmen.
der binne no oare dingen eoan e hollen	Der binne no oare dingen oan de hân.
stille wetters hawwe djippe grûnen	Stille wetters hawwe djippe grûnen.
ik krige goed te iten en in waarm ei tekken	Ik krige goed te iten en in waarme tekken.
de groep wurdt lyts holden om de kwaliteit fan de kursus te karrandearjen	De groep wurdt lyts holden om de kwaliteit fan de kursus te garandearjen.
ach de bus is de	Ah, de bus is der.
goud wurdt al sûnt de twadde iuw fan ús iertelling ferwurke yn trouweringen	Goud wurdt al sûnt de twadde iuw fan ús jiertelling ferwurke yn trouringen.
de iene kear waskes te fuotten wol en de oare kean net	De iene kear waskest de fuotten wol en de oare kear net.
ik bin syn adres kwyt mar ik witte dat er hjir earne wenje moat	Ik bin syn adres kwyt, mar ik wit dat er hjirearne wenje moat.
dit opfangsintrum foar asylsikers leite oan e rûene fan it kúnderbosk	Dit opfangsintrum foar asylsikers leit oan de râne fan it Kúnderbosk.
de tongersdit de nachts begûne te reinen en dat holdt freedtemiddei pas op	De tongersdeitenachts begûn it te reinen en dat hold op freedtemiddei pas op.
wy sille jo jûn in iepenloftspul hearre litte	Wy sille jo jûn in iepenloftspul hearre litte.
de keuken is it klopjend hart fan it hûs	De keuken is it klopjend hart fan it hûs.
ik seach mei grutte eagen nei de persoanen yn fonkleurende gewaarde	Ik seach mei grutte eagen nei de persoanen yn fonkeljende gewaden.
dy wolle de hotelkosten net betelje	Dy wolle de hotelkosten net betelje.
de omset yn hierfersoarging is yn de earste seis moannen tanommen	De omset yn hierfersoarging is yn de earste seis moannen tanommen.
fakânsjegâgs skieze bewust foar lúkse	Fakânsjegongers kieze bewust foar lúkse.
wy hiete dy graach wolkomen op ús wyklikse repetysjejûn op woansdei	Wy hjitte dy graach wolkom op ús wyklikse repetysjejûn op woansdei.
men kin nea witte wanneart de sykte útbrekt	Men kin nea witte wannear't de sykte útbrekt.
de fakbûnen hawwe de efterbân ynformearre oer it lêste oanbod fan de wurkjouwers	De fakbûnen hawwe de efterbân ynformearre oer it lêste oanbod fan de wurkjouwers.
ik fyn it minder dat det diskriminearre wurdt	Ik fyn it minder dat der diskriminearre wurdt.
at se in swiper sjogge en fiele no en dan binne se net sa lekker	At se in swipe sjogge en fiele no dan binne se net sa lekker.
hy rint deromhinne as de kat om de hietebrij	Hy rint deromhinne rinne as de kat om de hjitte brij.
de bestjoerder is mei ûnbekende ferwûnings dait shiken oersbrocht	De bestjoerder is mei ûnbekende ferwûnings nei it sikehús brocht.
hy krige acht minuten foar tiid noch in reade kaart	Hy krige acht minuten foar tiid noch in reade kaart.
alle jierren jout it koar in tal goed besochte konserten	Alle jierren jout it koar in tal goed besochte konserten.
de nije metoade om de bûnte kjifkrobbe te bestreden wurdt goed ûntfongen	De nije metoade om de bûnte kjifkrobbe te bestriden, wurdt goed ûntfongen.
as it reint bliuw ik thús	As it reint, bliuw ik thús.
wy pleatsje dûbele wastafels om de badkeamerfilers moaristkoarter te meitsjen	Wy pleatse dûbelde wasktafels om de badkeamerfiles moarns koarter te meitsjen.
de frou is feroardiele foar it ynkrân stekken fan it hús	De frou is feroardiele foar it yn brân stekken fan it hûs.
alles om him hinne is griis	Alles om him hinne is griis.
as haadfak studearret er moderne literatuer	As haadfak studearret er moderne literatuer.
op it strân siet in bloechje jonge moanlju en froulju	Op it strân siet in ploechje jonge manlju en froulju.
kopp of munt	Kop of munt.
dat hoechde ik syn eigen jonge no net oan e noas te hingjen	Dat hoegde ik syn eigen jonge no net oan de noas te hingjen.
	Moat ik de heit fan de breid om de hân fan syn dochter freegje?
	Nei it ûngelok rieden de ambulânsen ôf en oan.
	It famke seach as krige se te hearren dat se de hûnderttûzen wûn hie.
	Syn frou wie al dea, dy hie it oan it hert krigen.
	De striid rint hieltyd mear út de hân.
	It tal oanmeldingen by de skoalle is dit jier bot groeid.
	De bern wurde hieltyd selsstanniger.
	As wy neat dogge, dan skoot de kustline de kant nei it lân op.
	Ferpleats de rigel trije rigels omheech.
	Hearst net wat ik sis?
syn libben hinget oan in siden tried	Syn libben hinget oan in siden tried.
	Wat kostet in keamer mei balkon?
	Dyn eks hat ek al wer wat oan 't hantsje.
	De bêzje kleur is it bêst te omskriuwen as rjemmekleurich mei in grizich waas.
	It is dêr yn dy húshâlding altyd sa'n tobberij.
	It tekoart oan ottermantsjes kin oplost wurde troch bettere natuerferbiningen mei Dútslân.
	Witte jo wat dy tekst ynhâldt?
	Hoe faak deis draaie jo de kraan net iepen?
	Je moatte it net om de romantyk dwaan.
	It jild moat der komme, ek al moat der in stik lân om fuort.
	It like wol as koe er net fan 't plak komme.
foar in soad lytse boeren yn de ûntwikkelingslannen is biu lambou hierewollen alternatyf	Foar in soad lytse boeren yn de ûntwikkelingslannen is biolânbou wier wol in alternatyf.
tusken de twa huzen leit in gearsfjild dêrals kinst by it merkeplein komme	Tusken de twa huzen leit in gersfjild; dêrlâns kinst by it merkplein komme.
it fakbûn hie ôfspraken makke dat de reorissaasjes taferstart gean soe	It fakbûn hie ôfspraken makke dat de reorganisaasje stap foar stap gean soe.
oer in pear wike begjinne de earste merken wer	Oer in pear wike begjinne de earste merken wer.
ofrûne saterdeitemiddei hat in druk part fan it doarp in skoftlangs ûnder stroom sitten	Ofrûne saterdeitemiddei hat in grut part fan it doarp in skoftlang sonder stroom sitten.
de bestjoerder is mei ûnbekende ferwûnings nei it sikehús brocht	De bestjoerder is mei ûnbekende ferwûnings nei it sikehús brocht.
syn fel bleaun wyt af brâne de sinne noch sa fûl	Syn fel bleau wyt, al brânde de sinne noch sa fûl.
ik rin nei myn âlde piano en druk op ien fan de wite tûtsen	Ik rin nei myn âlde piano en druk op ien fan 'e wite toetsen.
op e lange doer fertsjerje jo dy kosten fansels werom	Op 'e lange doer fertsjinje jo dy kosten fansels werom.
foar in garaazje stie in man yn in overal de hannen swart	Foar in garaazje stie in man yn in overal, de hannen swart.
it hart draaide my om yn it liif	It hart draaide my om yn it liif.
njogden jier lyn bin ik út armediu nei nederlân kommen	Njoggen jier lyn bin ik út Armenië nei Nederlân kommen.
wy giene noch efkes thús oan en dêr sie kooas meai twa maten	Wy giene noch efkes thús oan en dêr siet Koos mei twa maten.
it konsert wie fergees en duorre in oere	It konsert wie fergees en duorre in oere.
de fiif bindeliders rûnen tsjin e lamp oan	De fiif bindelieders rûnen tsjin 'e lampe oan.
der binne fjouwer ferieningen yn fryslân	Der binne fjouwer ferieningen yn Fryslân.
iet in laachje ryp op e fyts dyt tsjin de gevel stie	Der siet in laachje ryp op 'e fyts dy't tsjin de gevel stie.
de trije dielen binne útjûn troch de fryske akademy	De trije dielen binne útjûn troch de Fryske Akademy.
miskien wachte tilly op in wurd of teken fan dy om freedte te sluten	Miskien wachtet Tilly op in wurd of teken fan dy om frede te sluten.
hawwe jo in bôle plankje foar ús	Hawwe jo in bôleplankje foar ús?
lotgenoaten hawwe mar in heal wurd nedich om dy te begripen	Lotgenoaten hawwe mar in heal wurd nedich om dy te begripen.
de grutste drokte wurdt ferwacht op freedtejûn en saterdiemoarn	De grutste drokte wurdt ferwachte op freedtejûn en saterdeitemoarn.
hurde wurden binne dat en sa wie ik doe ek	Hurde wurden binne dat, en sa wie ik doe ek.
	Ik fiel my goed.
oan de ein fan it stik wurdt dúdlik wêrom de sâns dyn mem haat et	Oan de ein fan it stik wurdt dúdlik wêrom de soan syn mem hatet.
moandei is úteinset mei it útdielen fan de nije unifoarms foar de plysje	Moandei is úteinset mei it útdielen fan de nije unifoarms foar de polysje.
sy ha hantekening sammele om in fersyk foar in referinden te dwaan	Sy ha hantekeningen sammele om in fersyk foar in referindum te dwaan.
it is it moaistek edo dat hja him jaan kin	It is it moaiste kado dat hja him jaan kin.
de iele seit sus en de oare seit sa	De iene seit sus en de oare seit sa.
de meldingen kamen it ôfrûne jier binnen	De meldingen kamen it ôfrûne jier binnen.
