prediction	reference
hiwe hin fortgaliks yn gerop en da gage sey wer yn kassaaselâan	Hy gie fuortdaliks yn berop en dêrnei sil er yn kassaasje gean.
ik fynt fie entwantich jier ot de meai leaftet	Ik fyn fiif en tweintich jier ek in moaie leeftyd.
ik hâid fan misting yn de natoer	Ik hâld fan bisten en de natoer.
aktsje foar ik oer in sank yn en sin sitte moat trinme	At se foar de goeie saak yn in sel sitte moat, toe dan mar.
it saach meit grutte eagen nei de persoanen yn fankerlendon raden	Ik seach mei grutte eagen nei de persoanen yn fonkeljende gewaden.
hoank epewaris is de bêste tûld om de spoar in paarte welling	Heal febrewaris is de bêste tiid om de skea yn kaart te bringen.
hja rieden krake de stellestaad yn moarnsfoar nei it sikos	Hja rieden troch de stille stêd yn moarnssfear nei it sikehûs.
sjoarko isi ne hei mear sonderket einkesarvoaringsmearren moatte paskumt k	Soerkoal is lang hâldber sonder dat der in konservearringsmiddel oan te pas komt.
ik ho mars dei tenachtse begûn neiete reinen en dit hjou teop freeder mei dy spursum	De tongersdeitenachts begûn it te reinen en dat hold op freedtemiddei pas op.
nommen hat e by hjar liggens gekakt na m de alnte fan peasoersflawer en tweintich oeren	Nimmen hat in biologyske klok mei in deilingte fan persiis fjouwerentweintich oeren.
in bestjoer foan de ferigging moe ik eptin suter fan de tade tongerhiders út nochltsjen	It bestjoer fan de feriening wol de kapasiteit fan it tal toerriders útwreidzje.
it is wer de earste kearde famt hoep it otneamen sin nek oant	It is net de earste kear dat Frankryk it opnimt tsjin it Ingelsk.
de ûnterfeelek meit ta fege an oft ek mien en fan ekenstalminte komm	De ynterviewer moat trochfreegje om efter de miening fan de respondint te kommen.
hy hjate ir noch oanren midde fer dlern	Hy hat te lang omrûn mei dat probleem.
sant dwaan wiei de foarrige seisdewigen	Sintrearje de foarige seis rigen.
hoer lete woe wy trouwen oa t mûts	Hoe let giet de trein nei Snits?
apen koan de ûndlaan	Apen klimme yn beammen.
hy betsûderd om dragge wryt te klimmen	Hy besiket om troch it rút te klimmen.
main dûke wolet in appen an fak mor de rospaad sjon	Nei in wike liet se my triomfantlik it resultaat sjen.
di sol te woaans is deh langlik op blaarn mar de wurkjer offerdotferen	De situaasje is noch lang net ideaal, mar wy wurkje oan ferbettering.
no in beratsten meitsje	Doelberet skjinmeitsje.
as in hûed gokt we dan skout de kustlyn op de kant nei it lân op	As wy neat dogge, dan skoot de kustline de kant nei it lân op.
de hundersdermoeine waard bekend foarbiste der ek in groero bestaansânsol	Begjin dizze moanne waard bekend hoe bysûnder as it grien-reade skaaltsje eins is.
pied mei bakken fan	Pylk nei boppen ta.
bot dit ûnglaach warre koai as nei witeink ttt	Hoe't it ûngelok barre koe, is net dúdlik.
aktfefoarfalles fan de skarrerlânige stapertoarren for mante dwane mei olgels der fraachstatten	Elke fiskalist sil yn syn karriêre ferskate kearen te meitsjen krije mei etyske fraachstikken.
wermen hawwe de âlden lakke tichtar dey hús holpewurkene	Bern en harren âlden moatte tichteby hús holpen wurde kinne.
seleksje foar yk dyk reitzje mei sân alineas	Seleksje foarút útwreidzje mei sân alinea's.
wy konne der net goede ûnderblilwe wy moasten litsje	Wy koene der net goed ûnder bliuwe, wy moasten laitsje.
ditwikein marr diuftske stellen is de kiststô	Dit wykein waard it byldsje stellen út de kryststâl.
sam hat lusa om yn e hannen fan de plisje te lilwen	Sam helpt Lisa om út 'e hannen fan de polysje te bliuwen.
de lêste dagen hawwe in soad sportfiskers at oefene op it wedstriidwetter	De lêste dagen hawwe in soad sportfiskers al oefene op it wedstriidwetter.
skriuw dat as nûmer	Skriuw dat as nûmer.
dit bebrief wie ik eart ferdulk dat we nuskigen as boart fastere	Dit gebiet wie it earste gea dêr't de minske him as boer fêstige.
ik gean om in pear jeare werom	Ik gean om de pear jier werom.
it sikehús kin nek troch ynde besteane foarm wan dat is nek e gin dadel	It sikehûs kin net troch yn de besteande foarm want dat is net rendabel.
frou erders is ûnder willen san wurd yn de karte	Frou Ebbers is ûnderwilens dik yn de tachtich.
it earste slachtoffer fan ie oarloch is de wierheid	It earste slachtoffer fan 'e oarloch is de wierheid.
ast net âld is skriuw se jin ôf	Ast men âld is, skriuwe se jin ôf.
wat ik each net sjocht der weche at harts noat	Wat it each net sjocht, beweecht it hart net.
ja it gong heel goed	Ja, it gong heel goed.
men kin we heech springe en leach springen mar dat jout neat	Men kin wol heech springe en leech springe, mar it jout neat.
is is nei der sanse gau klear	Is ús neigesetsje gau klear?
soe e dat de muoite wol lhianje	Soe dat de muoite wol leanje?
wat ik echt noait dwaan soe is fol dear	Wat ik echt noait dwaan soe is folderje.
seleksje achterút ik frilgje mei sân alineas	Seleksje achterút útwreidzje mei sân alinea's.
wy begjinne in septimder en komme tongerditemiddeis om de fjirtin dagen byinoar	Wy begjinne yn septimber en komme tongersdeitemiddeis om de fjirtjin dagen byinoar.
dear moat de hiele ôfsprakin oernakke werde mei de autoriteiten	Dêr moatte hurde ôfspraken oer makke wurde mei de autoriteiten.
bije har	Belje har.
geander wei hawwe ales ferboud	Geandewei ha we alles ferboud.
de yndrak bytsje op dy kongersitemiddei makke wie ferpetterjend	De yndruk dy't hja op dy tongersdeitemiddei makke, wie ferpletterjend.
sil eker kees erk út noagien far dit feest	Sil ik Kees ek útnûgje foar it feest?
mi frou witte jo wêrt den restaurant is	Mefrou, witte jo wêr't it restaurant is?
wy sjogge in aktive ro foar wykbewenners oan by kedragen oan i noaris wolwêze	Wy sjogge in aktive rol foar wykbewenners om by te dragen oan inoars wolwêzen.
krije minsken hawwe melling nakke fan stankoerlêst	Trije minsken hawwe melding makke fan stankoerlêst.
de stjoert wrde gerelate troch hynsdeplyssje en foar ôf gan troch in wike ier de auto	De stoet wurdt begelaat troch hynsteplysje en foarôfgien troch in wite iepen auto.
oant nota hat de aksje ien n tweintich miljoan earo op brocht	Oant no ta hat de aksje ien en tweintich miljoen euro opbrocht.
din skoat bern fan it doarp komme wol ris even te sjen	De skoalbern fan it doarp komme wolris even te sjen.
graach sat ik my no akkierven foarde prfense	Graach set ik my no aktyf yn foar de provinsje.
diis noi jiuld mear in ber nei yt	Der is gjin jild mear en dêrmei út.
ansearje dat ze rige	Arsearje dizze rige.
ik he decst fan erfoaren ek net sainer ales wier wie	Ik ha dochs fan te foaren ek net sein dat alles wier wie!
hoe hat it nimmer twa fan syn partijsktimd	Hy hat op nûmer twa fan syn partij stimd.
ik fyn dar prate tolgen eie sturch	Ik fyn dat projekt tige nijsgjirrich.
hy stapt syn de sweare net onde stoellen en banken	Hy stekt syn beswieren net ûnder stuollen en banken.
de links boeten ha der lêst hast in skûn donke	De linksbûten hat wer lêst fan syn skynbonke.
ik ha ris er fearre	Ik ha reservearre.
hy halle der mai sine hiender itinoar ferfûn hin wat en smarte ger wat	Hy helle de masine hielendal útinoar, ferfong hjir wat en smarde dêr wat.
wêr mot ik oerstappe	Wêr moat ik oerstappe?
dêr kom me noch hieltyd mear oan fragen by	Der komme noch hieltyd mear oanfragen by.
hy wie no sa ferstannich mar o sa heart op sinte	Hy wie o sa ferstannich mar o sa hjit op sinten.
wy siek nei it fieren yn e keane	Wy sieten mei ús fiven yn de keamer.
de kâns is wytsk dat it jild noch weromkomt	De kâns is lyts dat it jild noch werom komt.
noaifryslân bûtenwyks is in tige wichtich oerwintingsgebiet foar fûgels	Noard-Fryslân Bûtendyks is in tige wichtich oerwinteringsgebiet foar fûgels.
yn it noard easten fan ynerlân is figelgrypygretsen op in einen fakkerij	Yn it noardeasten fan Ingelân is fûgelgryp útbrutsen op in einefokkerij.
boargers en professinals krije rûmten om oplossingen te betinken	Boargers en professionals krije de rûmte om oplossingen te betinken.
allenersearje únesfek lizze yn it sintrum	Alle musea yn 'e stêd lizze yn it sintrum.
weromgeang is in mooglik dat wit ja	Weromgean is ûnmooglik, dat wit hja.
in moglike nije reaganisaasje is net úr te slitten	In mooglike nije reorganisaasje is net út te sluten.
fryslân krige wizzewinker in ekstra fytsaôfstêticht	Fryslân kriget dizze winter in ekstra fytsalvestêdetocht.
yn njilgen fan e tsjinenefallen is de eksakte oarsaak ûnbekend	Yn njoggen fan de tsien gefallen is de eksakte oarsaak ûnbekend.
der is gjin gaai in t jier ar de sinne skymt wet op jier	Der is gjin dei yn 't jier, of de sinne skynt let of ier.
wêr begûng it gelêsten kear siver al wer wer op te liken	Dêr begûn it de lêste tiid suver al wer wat op te lykjen.
amsterdam is de haadsted fernealen	Amsterdam is de haadstêd fan Nederlân.
wejûn falt efter de hege stekm giet de sinne yn folle pracht ûnder	De jûn falt, efter de hege stekken giet de sinne yn folle pracht ûnder.
nei dat sitjenei omfregjen bin ik der echter kommen hoerd ik noat	Nei wat sykjen en omfreegjen bin ik derefter kommen hoe't dit moat.
goee jo prate mei fenke	Goeie, jo prate mei Femke.
oer de jurridyske skilfraach hat hja har net locht	Oer de juridyske skuldfraach hat hja har net bûgd.
as de takomst ivich is en einlês wêrom dwar it ferline net	As de takomst ivich is en einleas, wêrom dan it ferline net?
wy sile de kants nei fiel eint	Wy sile de kant nei Flylân út.
as mem sa wie it hiele hûs flearch	As mem song, wie it hiele hûs fleurich.
it is wol wat spikich dat de oarje priis yn dânis ôfrekene wurdt	It is wol wat spitich dat de oaljepriis yn dollars ôfrekkene wurdt.
jo binne aardich op de hicte	Jo binne aardich op de hichte.
by in oireinflet werde de lasfetyk skotmobimen stalren	By in âldereinflat wurde de lêste tiid scootmobilen stellen.
alle personinsweren binne al in kear byineiroppen om oerde ûntjouwing et te praten	Alle personielsleden binne al in kear byinoar roppen om oer de ûntjouwingen te praten.
sy is in krikekleasterfister dyt nei de sechstich giet	Sy is in kwike kleastersuster dy't nei de sechstich giet.
hoefolle earw is njogentich dar	Hoefolle euro is njoggentich dollar?
mem motana yen wjette wiet sy wol rektenskiplik as sakeikûnderlenges	Men wol ta nei ien direkteur dy't sawol wittenskiplik as saaklik ûnderlein is.
de parren wienen lyts mar wol hene lekker	De parren wienen lyts mar wol heel lekker.
by bernestimmen kinne in min in ferskil hearre kerskan en jansten n de famkesten	By bernestimmen kin men min it ferskil hearre tusken in jongesstim en in famkesstim.
laas paksderjocht	Lês tekstberjocht.
ik wit dat ja leaver helt as myselskiep sitte te moatten	Ik wit dat hja leaver helpt as by it selskip sitte te moatten.
der wiene noch trije gods yn de lêste oare minút	Der wiene noch trije goals yn de lêste oardel minút.
mei ôfring traktearre de organisaasje op snet en poearnota	Nei ôfrin traktearre de organisaasje op snert en poeiermolke.
de boaren dyt oerbliuwe wre grutte ûnder minners	De boeren dy't oerbliuwe, wurde grutte ûndernimmers.
hja boarge mastde ropt op om yn brân en de kears foar it raam te setten	De boargemaster ropt op om in brânende kears foar it raam te setten.
baule wurket yn e slach	Douwe wurket yn 'e soarch.
hyw waard te hôchbracht as de gij dort hin trijdei waze makken hoe	Hy waard te hôf brocht op de dei dy't syn troudei wêze moatten hie.
wy wolle noch hieltyd yn de besteandesituoaasjefierde ttt	Wy wolle noch hieltyd yn de besteande situaasje fierder.
tsjin twa oere fan e middei wie de stêringfrijwil oeral foarby	Tsjin twa oere fan 'e middei wie de steuring frijwol oeral foarby.
is dat nekt freegjen him swirrich helden	Is dat net freegjen om swierrichheden?
hja fine dat hja oer it algemien minder goed ôf binne	Hja fine dat hja oer it algemien minder goed ôf binne.
oai sokserte fan edoelstuiden hinege faak ernôch in frink piiskaartsje	Oan soksoarte fan doelstellingen hinget fakernôch in flink priiskaartsje.
yn de kammin de minuten hearre jim dêr in ympressje fan	Yn de kommende minuten hearre jim dêr in ympresje fan.
de hiele râl kin de pakken kroule mar dy is midde dbou	De hiele wrâld kin de pokken krije, mei dy en Micky derby.
de ôfrûne wike rûn de palitike spanningstadichân op	De ôfrûne wike rûn de politike spanning stadichoan op.
hja sealwe ju dêr nei alleger dachtken net al te bott om bekroadzje	Jo sille jo dêr nei alle gedachten net al te bot om bekroadzje.
ik koe de holle marje koartskiken nei loftsbrôlge	Ik koe de holle mar in koart stikje nei lofts bewege.
de elektrisiteit falt geregerd út wishâld in dûslampe bar de hân	De elektrisiteit falt geregeld út, dus hâld in bûslampe by de hân.
gemiddeln oanske see leij no noch mar op in deirinnen fan ús ôf	De Middellânske See lei no noch mar op in dei rinnen fan ús ôf.
sjochst wol yt	Sjochst wol út?
ofrûne wike is ha befallen fan in moaidochter	Ofrûne wike is se befallen fan in moaie dochter.
ik beskôgje myn libben as in ynsudint ik hat mearne goeid foar west	Ik beskôgje myn libben as in ynsidint, it hat nearne goed foar west.
it giet neke mei ken ik et smar em min spil	It giet net om 'e knikkerts mar om it spul.
de omwinners waarden ferline wike opskrille troch in lek yn de wetker rieden sssss	De omwenners waarden ferline wike opskrille troch in lek yn de wetterlieding.
ik ha all myn libbensdagen minnen in brief skran	Ik ha al myn libbensdagen nimmen in brief skreaun.
de bagen duorjende reijn hie de dyk ferslappe   d d d	De dagen duorjende rein hie de dyk fersloppe.
hoe lek set te earst folge yn de krein ôf en fan hokker werom	Hoe let set de earstfolgjende trein ôf en fan hokker perron?
ik marde ym dúdlik dat ik hest oan in soad regels foar dwaan moast	It waard him dúdlik dat it feest oan in soad regels foldwaan moast.
by it wûnt der wennet en wurket se yn amsterdam	By 't winter wennet en wurket se yn Amsterdam.
kanedirleinske polykisy en mediha haw ik dr mar drok mei op it heden	De Nederlânske politisy en media hawwe it der mar drok mei op 't heden.
wy hawi nocht oan syn buorkerij	Dy hat nocht oan syn buorkerij.
hy wennet yn amsterdam on giet alle dagen út te iten	Hy wennet yn Amsterdam en giet alle dagen út te iten.
de frysken mis sal lang ha i goed jier after d raach	De Fryske musea ha in goed jier efter de rêch.
wy seagen yn e lege rûmte fan wikerôf fiif by fiif	Wy seagen yn in lege rûmte fan likernôch fiif by fiif.
de ûntbetting fan it skaarltsje soarge foar in soard re aksjes	De ûntdekking fan it skaaltsje soarge foar in soad reaksjes.
de konserzje en har man komme hjir ek net wei	De konsjerzje en har man komme hjir ek net wei.
de plysje hat in diet ûndersyk holden mar dat hat neat op smiten	De plysje hat in buertûndersyk hâlden, mar dat hat neat opsmiten.
dy plisse sa mear kaffersjoch hâlde op ik ti de kiid ôfistekken fan fjierwek	De plysje sil mear tafersjoch hâlde op it te betiid ôfstekken fan fjurwurk.
hoe let giet my wekker oain	Hoe let giet myn wekker moarn?
madeland op in âlder wurt kin der mar mimder nachtfechte	Navenant dat men âlder wurdt, kin men mei minder nachtrêst ta.
de regearringspartijen ha de hoikert al in beslik nommen	De regearingspartijen hawwe feitlik al in beslút nommen.
hy is ie foar de doar net a sa faak fan destire	Hy stie foar de doar dêr't er sa faak foar stien hie.
de ikhân is it mearst warber yn de kekeade moarnsoeren en ien elinginge	De iikhoarn is it meast warber yn de betide moarnsoeren en yn 'e neimiddei.
oer foarm en ynhâld fan beausanes is dit lêger dit noch net sein	Oer foarm en ynhâld fan dy eksamens is it lêste wurd noch net sein.
wy krije alle wagen fragen oft dit noch wol lir is om lefstryikapen te keapen	Wy krije alle dagen fragen oft it noch mooglik is om wedstriidkaarten te keapjen.
ik hearde dat sy berndoar omskarle	Ik hearde dat se binnendoar omskarrele.
de sikerânhje soarget foar in soad ûnrêst	De situaasje soarget foar in soad ûnrêst.
ik wol net de kânt rinne dat ik har wen oan e linen king	Ik wol net de kâns rinne dat ik har mem oan 'e line krij.
wy moasten trije oeren op in wes lachtsje	Wy moasten trije oeren op in bus wachtsje.
jild dat ston ik mar rjocht mar krantich	Jild dat stom is, makket rjocht wat krom is.
ik binga wurch wy moatte efkes stilstingen	Ik bin sa wurch, wy moatte efkes stilstean.
gerard hat my tier wrûkbere tiksjen oan ik hien in se mar draachliker trat	Gerard hat my tige brûkbere tips jûn om it finansjeel wat draachliker te meitsjen.
hoe lek ha we jim skocht	Hoe let hawwe jim skoft?
dat jouwert radosk kelt mear as twa hûndert soarten nachttennichs	It Ljouwerter Bosk telt mear as twa hûndert soarten nachtflinters.
ien fan de neast batamder fiske wichkers ist targe hawwingoan	Ien fan de meast bekende Fryske dichters is Tsjêbbe Hettinga.
de nijelingen riekken har fan de roerikant troch sjen	De nijelingen lieten har fan de goede kant sjen.
hoefolle leden ha jim no	Hoefolle leden ha jim no?
no dy fantasy is ferline wike foar de realiteiting hearre	No, dy fantasy is ferline wike troch de realiteit ynhelle.
it hjerst soe se ûnder de wan krupe of yn reek op y	It leafst soe se ûnder de bank krûpe of yn reek opgean.
do kine jiede ta skaaverrutting en fierdere spesjaligansje	Dat kin liede ta skaalfergrutting en fierdere spesjalisaasje.
hy sjocht der de lêste kiit siderryk makerer nekris nei de lakkere	Hy sjocht der de lêste tiid suterich út, moat er net ris nei dokter?
pas op foar de mûe	Pas op foar de hûn.
doet ik thús bêd legerich wie sti a nachts en deis fan me kean	Doe't ik thús bêdlegerich wie, stie er nachts en deis foar my klear.
juster soe ik even nei ih hytske ka	Juster soe ik even nei ús Wytske ta.
alle boarje binne wekker	Alle manlju binne wekker.
no dy fankessij is ferline wike troch de realiteit yn ka	No, dy fantasy is ferline wike troch de realiteit ynhelle.
hy hat ek fan alles oan en hat har it neat ferklear	Hy hellet fan alles oan en hy krijt neat klear.
hja sitte yn inwacht keame fan it sike is	Hja sitte yn 'e wachtkeamer fan it sikehús.
de by ynkomsten wurde op de twadde moandeitejûn fande moanne holden	De byienkomsten wurde op de twadde moandeitejûn fan de moanne holden.
wa seit my dat wer jiuwd dat er goede plakte lâne komt	Wa seit my dat it jild op it goede plak telâne komt?
gean nei de fideo fan hjoed	Gean nei de fideo fan hjoed.
ik ryk noch efkes mei dy wei tis de goed	Ik ryd noch efkes mei dy mei, fynst it goed?
it seszoe roe ôf en de temperatuer sakke fiks	It seizoen rûn ôf en de temperatuer sakke fiks.
yn git plan fer wurtbak wurdt in tal doeren foar de learre	Yn dit plan fan oanpak wurdt in tal doelen formulearre.
myn geistich berop is kafleinske	Myn deistich berop is kastleinske.
earnenf ear wie by dy stat luwe ian	Hearrenfean wie by dy start nûmer ien.
ik kin dy soms hielendal net nek os it reaje	Ik kin my soms hielendal net mear konsintrearje.
plak en tyid binne itselde as de earste jûns	Plak en tiid binne itselde as de earste jûns.
soksolearrje ta kwaliteitsfilus en kartige langer wacht ieren far de porrikinnyk rr	Soks soe liede ta kwaliteitsferlies en ta tige lange wachttiden foar de polyklinyk.
ik hawedit ek in kericht lied	Blêdzje troch lietsje.
wa bille dat not fan de kiers mei in droggen	Wy binne der net sûnder kleanskuorren ôfkaam.
hy lacht foar ias men hâldt de doar foar har iepen a	Hy helpt har yn 'e jas en hâldt de doar foar har iepen.
it feest grûnd ûners wole uore mei twaintroch	It feest gong oant ûngefear healwei twaen troch.
sy wargje ak far goede ferlichting on e bûs hinen	Soargje ek foar goede ferljochting om 'e hûs hinne.
dee plitardige mizdem of sasjalemedelakkender oan nah brocht	De plysje hat de fermissing op sosjale media ûnder de oandacht brocht.
ik bliiuw utter ekt in wike mir fan oas	Ik bliuw uterlik in wike útfanhûs.
wat is dos mei de bisten ûant ôf	Dat is dochs by de bisten om't ôf!
wy woene de wyhast neat oan in autowinstêd mar no is it raster	Gewoanwei hast neat oan in auto yn 'e stêd mar no is it rêstich.
de kunstues is opset as in kombinaasje fan jûnslessen en selstiendzjin	De kursus is opset as in kombinaasje fan jûnslessen en selsstúdzje.
do kinst in moar hawwe it hast dr man nea fan my hâlde	Do kinst it net hawwe dat heit en mem mear fan my hâlde.
minsken it is ait tsuroer terein en ik wuork mei de jorkemsteramen	Minsken, it is al tsien oer trijen en ik wol mei de gearkomste begjinne.
dat is fyn nerstfoar debewerking fan it lân s	Dat is funest foar de bewurking fan it lân.
hy wit wol wek bark litte moast it hellet	Hy wit wol wêr't Bartele de moster hellet.
hear rocst nei te pitak mei fluis merdskyn fjouweren	Vera snijt de pizza mei in fleismes yn fjouweren.
wy plissje ar ferskate wante yn de reammen trocscht  k	De plysje hat ferskate wenten en bedriuwen trochsocht.
bmin ferearnjemt mei wymail	Kontrolearje myn e-mail.
miskier ha men in skyuke olefver ym it âlde pablyk k k	Wierskynlik hat men op Skylge ek leaver in wat âlder publyk.
foar inthech is er my neait slagge om mûdei te sliepen	Foar it earst is it my net slagge om middeis te sliepen.
pan de iten wude de plane makke foa de oare deis	Under iten wurde plannen makke foar de oare deis.
se maaije welris mei harsels freegje oft it allegearre wat noocht moat sa sizze	Se meie wolris by harsels freegje oft it allegearre wol doocht wat se sizze.
hy omskriuwt syn skil fan werkjum as geometrisk abstrakte kunst	Hy omskriuwt syn styl fan wurkjen as geometrysk abstrakte keunst.
hoe is dek ferkear	Hoe is it ferkear?
earst wurdt jiernst mear foai in salomg oanpakfe oan de lauderbegiering oanlein	Earst wurdt de iisflier fan it stadion oanpakt en de nije bûtenring oanlein.
sa hjir arstyn earste jier naigest	Sa hie it fan syn earste jierren ôf west.
miker lis is t yn dwûn gefallen noihgeardik eingûn	Dit oerlis is yn guon gefallen noch hieltyd oan 'e gong.
saterdeitenacht a de flak boppe de plok úrt jirstje sen t fryskund west	Saterdeitenacht hat it flak boppe de planten justjes ûnder it friespunt west.
it sprekoere dat alle tolersdeiteniers nodem wurt is altyd foldûkt	It sprekoere, dat alle tongersdeitemiddeis holden wurdt, is altyd folboekt.
alek munske hat syn swarte kant en osseld fouten	Elk minske hat syn swakke kanten en syn fouten.
meitsje dat ariauwe tolve	Meitsje dat Arial tolve.
de neudorânske wappersepter laait ûnternassjonaal op in tige goede nammen	De Nederlânske wettersektor leit ynternasjonaal op in tige goede namme.
ik ha er ak ka ien fan radiou sjoen	Ik ha hjir ek al ien fan de radio sjoen.
haneih on de barken bappe de state wat er begriuwve	Heech yn de bergen boppe de stêd wurdt er begroeven.
de earste prils woe foar in taalierrige swart wilde	De earste priis wie foar in twajierrige swartblier.
in dame tat ik mei in linker hoge harde it tumper mei	In dame tikket mei de linker hege hakke it tempo mei.
boart fyndet oer fan e gretske misoaren	Dat fyn ik ien fan de grutste beswieren.
utharetje hast net nei radia	Ik harkje hast net nei de radio.
hy hadt wurken oan it oersappen fan de biame woel it fryske	Hy hat wurke oan it oersetten fan de Bibel yn it Frysk.
minsken fyn itn soad ader dat se rolder minder wichtich as orrem	Minsken fine it soarte auto dat se ride minder wichtich as earder.
doan is om de leechbe heid n itdoarpen oan te pakken	Doel is om de leefberheid yn de doarpen oan te pakken.
ja itblaud annela	Ja, ik bin Anneke.
der waarden my net stil te houlden fanwege it ferstjerren fan de foarsitter	Der waard in minút stilte holden fanwegen it ferstjerren fan de foarsitter.
de swiere noardwesteryn holdt lang oan	De swiere noardwestewyn hold lang oan.
angers yn dat hús draaide in muoike maaike	Alles yn dat hús draaide om muoike Maaike.
in moask al syn foar hurd er noadich as in sam	In mosk is syn fearen like nedich as in swan.
de moandeitejûns tenei et eepenhowers waarden wei banne	De moandeitejûns nei it iepen hûs waarden wy belle.
syn argewaasje wie fergun an al de wergens fan e saterdeinein	Syn argewaasje wie ferdwûn en ek de wurgens fan de saterdeitemoarn.
de ynwanners fan it doarp binne grat dwaande nei de taridens foar ik iepen nachtspartake	De ynwenners fan it doarp binne drok dwaande mei de tariedings foar it iepenloftspektakel.
se merkender neat fan eaptin swier waarm kamstil	Se murken der neat fan dat der swier waar op komst wie.
as it friest wurde op de fealt iisartivikeiten hawren likkas lange in koarte waandelwerhouwen	As it friest wurde op de feart iisaktiviteiten holden lykas lange- en koartebaanriderijen.
ein fekker waardlik hame de oarstende wenners en sille se elkbenjûnne mei deisoarch	Ein febrewaarje komme de earste bewenners en sille se ek begjinne mei deisoarch.
lausti santjin warm	Lêste santjin wurden.
de moandeitiûns nei it eapen húswaaren nei bannam d	De moandeitejûns nei it iepen hús waarden wy belle.
wat sochs docht is net goed wears	Wa't soks docht, is net goed wiis.
ut en my heargord fine yn de fragen dyr t frijsinnige telologen stelle	Ik kin my heel goed fine yn de fragen dy't frijsinnige teologen stelle.
hy skiit noai waar fan oarsield	Hy spilet moai waar fan in oar syn jild.
it woe e rêst had dei en it wûnder brokkep de dik	It wie in rêstige dei en it wie net drok op 'e dyk.
it is in wudskeap	It is in wyt skiep.
it hat my in trotte kear koste om it te skriuwen	It hat my in protte tiid koste om it te skriuwen.
de boer hat de grok	De boer hat it drok.
dat hilst net neitse	Dat kinst net meitsje!
oaljen soenien ek grutte gefolgen haw foar de âlde gebouwen yn de stâlt	De boarringen soene ek grutte gefolgen ha foar de âlde gebouwen yn de stêd.
na ik wensge ian firder en tasearrige utimen	No, ik winskje jim fierder in plezierige útjûn.
de werkdakke tekenap delang	De wurkbalke Tekenje werjaan.
dêr haw ik mai singen	Dêr ha ik wol sin oan.
bearn dyt boarten nei firrek ha keaseten mei in brân frousate ûonde loftt	Bern dy't boarten mei fjurwurk hawwe tiisdeitemoarn brân feroarsake yn in hûs.
de soarchgroep is fan plan om trije fersoarging suzzen te sliken	De soarchgroep is fan plan om trije fersoargingshuzen te sluten.
yn e baderlân kan in lonen foar it rjochtsan t graijen	Yn it bûtenlân komme mûnen foar dy't rjochtsom draaie.
de karreadens fan in afolle hearderklak	De tariedings fûnen al folle earder plak.
halle ris nei it sikehus brachten mar halle s wurden herdes terfaan h	Hy is nei it sikehús brocht mar hy is bûten libbensgefaar.
its id wart not krapt foar wan oct hare wurd nei wast hat	Ik wit net krekt hoelang at hy widner west hat.
ien fan ta m kien wat alleweirik a gent ik lykwarst net	Ien fan twaen kin wol, allebeide tagelyk lykwols net.
mear dwaan en in saad fintslâan gak is de slach	Neat dwaan en in soad fertsjinje, dàt is de slach!
dat hoe op te neitsen mar de senssale karse fan de kristum	Dat hie ek te meitsjen mei de sosjale klasse fan de kristenen.
ammes in fuotbal hanne hat my allekearal ynde besneijing han	Alles om fuotbal hinne hat my altyd al yn de besnijing hân.
ik haw alles of er res en kear mein moatten	Ik haw alles al ris in kear meimakke.
hywe harlik it ûten wattder fan de búsnampe it de rôlchsap	Hy hellet it iten, wetter en de bûslampe út 'e rêchsek.
ma mei ludde en meir jeliggen	Men moat libje en libje litte.
it wie in briende as spannende kelk	It wie in boeiende en spannende kriich.
de syrurch hat de hiele apperaasje oan ei nacht út fort	De sjirurch hat de hiele operaasje om 'e nocht útfierd.
dat foel ut nat	Dat fyn ik net.
miean net ge ka	Neam in getal.
da moatte park mar jongen et der dyn meaike nat	Toe mar, pak mar oan, it is dyn muoike net!
it koar hie te krijen mei in wudsljinde tal lidden	It koar hie te krijen mei in wikseljend tal leden.
syn hek de stoder oan titum an waardse tra terasse waarden gelegin fan lamke	Se learde steno en typen en waard sekretaresse by in kollega fan ús omke.
de fkiednis fan de yntegraasje fan europa is in proses fan lytse stapkes	De skiednis fan de yntegraasje fan Europa is in proses fan lytse stapkes.
alle doede dingen bestiene út trije	Alle goede dingen besteane út trije.
want allw ve oere gie de diskou iepen dêr gie elgenien	Om tolve oere giet de disko iepen, dêr giet elkenien hinne.
sil w yr dis sin at der efkt nek tich binne	Sille wy ris sjen at dy minsken ek thús binne?
porrel spanning wachtfer jan op de dingen út kommen sein	Fol spanning wachte Jan op de dingen dy't komme soene.
lang om nek bin ikke my krekt ferkrijen de finirs	Lang om let berikke wy krekt foar trijen de finish.
ik hat dit kear wol in heel skoft duorre	It hat diskear wol in heel skoft duorre.
it is net oarn earst om in oardiel wirete sprekken	It is net oan ús om in oardiel út te sprekken.
men gjin omrech te skouwen	Begjin omleech te skowen.
de ynfikker fan de auto ha waard letter melden by de pryhje	De ynsitters fan de auto hawwe har letter melden by de plysje.
kannarleart mei dy stjerren fan dy muoike	Kondolearre mei it ferstjerren fan dyn muoike.
hoars nei dronk en docht mar mi nocht ene begerje	Wat men dronken docht, moat men nochteren betelje.
ik rink as it spoar moat ik sizze	It rint as it spoar moat ik sizze.
