prediction	reference
nei fjouwer oere nachts meie der gjin minsken mear yn litte wurde	Nei fjouwer oere nachts meie der gjin minsken mear yn litten wurde.
yn dizze sniejacht draait de wyn	Yn dizze sniejacht draaide de wyn.
feroardielje jimme my mar mar ik ferflok ji mei allegearre	Feroardielje jimme my mar, mar ik ferflok jimme allegearre.
omdat it net sa fier eizigjen is is sa wollâng geskikt foar dy reizen	Omdat it net sa fier reizgjen is, is it Sauerlân geskikt foar deireizen.
it blik om fersin te wêzen	It bliek in fersin te wêzen.
under nimmers sbide in pear hûndert hantekening oan oan de wethâlder	Undernimmers biede in pear hûndert hantekeningen oan oan de wethâlder.
by ús snijt it yn jannewaris	By ús snijt it yn jannewaris.
de grûn is al fjouwer generaasjes yn hannen fan de famylje	De grûn is al fjouwer generaasjes yn hannen fan de famylje.
gjinien kin ferbean wurde om earlik oer syn of har eigen wurk te praten  nnn	Gjinien kin ferbean wurde om earlik oer syn of har eigen wurk te praten.
it bliek in fersin te wêze	It bliek in fersin te wêzen.
twa frijers freegje om de hân fan de leaflike abigael	Twa frijers freegje om de hân fan de leaflike Abigail.
de tydlike skoalle waard freed ynrjochte mei help fan san tritich âlden	De tydlike skoalle waard freed ynrjochte mei help fan sa'n tritich âlden.
hearst net wat ik sis	Hearst net wat ik sis?
dat hie net wêze moatten en it muoit my tige	Dat hie net wêze moatten en it muoit my tige.
earder naam chris sneons blommen foar har mei	Earder naam Chris sneons blommen foar har mei.
oan salaris diskriminaasje fan froulju moat in einmakke wurde	Oan salarisdiskriminaasje fan froulju moat in ein makke wurde.
dizze minsken wenje thús en komme deis nei it deisintrum	Dizze minsken wenje thús en komme deis nei it deisintrum.
dêr kinne we sa net kommen dan ha je in boatsje nedich	Dêr kinne we sa net komme, dan ha je in boatsje nedich.
op it hichtepunt fan de foarstelling swiele der tritich dûsens oer it iis	Op it hichtepunt fan de foarstelling swiere der tritich dûnsers oer it iis.
yn kammerga buorren yn ljouwert is in hieddersbelangeferieniging yn oprjochting	Yn Kammingabuorren yn Ljouwert is in hierdersbelangeferieniging yn oprjochting.
ik moat ji buier	Ik moat hjir wei, hear.
wêr moat it mey dy hille	Wêr moat it mei dy hinne?
hy die mei oan e fersetsaksje en foel yn hannen fan de plysje	Hy die mei oan in fersetsaksje en foel yn hannen fan de polysje.
de wyn kin heel freonlik wêze mar ik kin ek heel ferjomlich wêze	De wyn kin heel freonlik wêze mar hy kin ek heel fijannich wêze.
dat is fal minder belang	Dat is fan minder belang.
de organisaasje slute kommende jierren in tal lokaasjes fanwegen besunigings	De organisaasje slút de kommende jierren in tal lokaasjes fanwegen besunigings.
trije leden fan dy wurkgroep binne diplomearre moolder	Trije leden fan dy wurkgroep binne diplomearre moolner.
doe hiest al in geweldige kondysje	Doe hiest al in geweldige kondysje.
sjaak seit har ta dat der in strik foardwaan sil	Sjaak seit har ta dat er in strik foar dwaan sil.
hja koe har sels goed ferkeapje	Hja koe harsels goed ferkeapje.
hy hat dy saak al efkes neamd mar der fierder gjin omtinken oal jûn	Hy hat dy saak al efkes neamd, mar der fierder gjin omtinken oan jûn.
it is better dat men ris ôfwiisde wurdt as dat men gjin ûnderfining opdocht	It is better dat men ris ôfwiisd wurdt as dat men gjin ûnderfining opdocht.
snortjonges fan achttjin jier raze op skûtes en brommers troch de bruorren	Snotjonges fan achttjin jier raze op scooters en brommers troch de bruorren.
hja wie al fyftich mar hji seach der folle jonger út rr	Hja wie al fyftich, mar hja seach der folle jonger út.
yn e fierte seagen wy it pears fan de heide	Yn 'e fierte seagen wy it pears fan 'e heide.
yn de seiterpolder komt ek de nordse on rotmûs foar in bedrige en seldsume mûzesoarte	Yn de Saiterpolder komt ek de Noardske wrotmûs foar, in bedrige en seldsume mûzesoarte.
his kot holle by it hearren fan al dy ûnsin	Hy skodholle by it hearren fan al dy ûnsin.
de sporter sette troch en hie efterôf al hiel gjin spyt	De sporter sette troch en hie efterôf alhiel gjin spyt.
blêdzje troch mop	Blêdzje troch map.
de iene seit surs en de oare seit sa	De iene seit sus en de oare seit sa.
it is drok op e baan de reedriders twigge je togginoar	It is drok op 'e baan, de reedriders twirje trochinoar.
hy wyt wat him te wartsjen stiet as it de fier giet	Hy wit wat him te wachtsjen stiet as er te fier giet.
sa ticht ha ik der noch noait by stien	Sa ticht ha ik der noch noait by stien.
ik krige oan de ein fan de mendeitemiddei te hearren dat dy fuort moast	Hy krige oan de ein fan moandeitemiddei te hearren dat er fuort moast.
tsjerkomf	Tsjerkhôf.
men wol der earst noch wollris oer tinke	Men wol der earst noch wolris oer tinke.
syn frou wie al dea dy hie it oan it hert krige	Syn frou wie al dea, dy hie it oan it hert krigen.
se lûke in spoar fan fernielingen troch it hiele doarp	Se lûke in spoar fan fernielingen troch it hiele doarp.
der foelen sei slachtoffers	Der foelen seis slachtoffers.
it slachtoffer waard op syn fyts oanriden troch in auto	It slachtoffer waard op syn fyts oanriden troch in auto.
ik begryp it eins net sa goed	Ik begryp it eins net sa goed.
it wie in dreege tied mei in soad lange dagen en koarte nachten	It wie in drege tiid, mei in soad lange dagen en koarte nachten.
shy ha hantekeningen samele om om in fersyk foar de reverindum te dwaan	Sy ha hantekeningen sammele om in fersyk foar in referindum te dwaan.
syn frou wie al dea dy hie it oan it hert krigen	Syn frou wie al dea, dy hie it oan it hert krigen.
ik ha dochs noch fjouwer en in heal oere ûnderweis west	Ik ha dochs noch fjouwer en in heal oere ûnderweis west.
ik fiel my mislik	Ik fiel my mislik.
dat boek is bedoeld foar begjinners	Dat boek is bedoeld foar begjinners.
us heit prottel et al wat mar dat weit wol wer oer	Us heit prottelet al wat, mar dat waait wol wer oer.
de webside wie in oere net te berikken	De webside wie in oere net te berikken.
wy geane de goede kant op mar ferskate saken kinne noch better	Wy geane de goede kant op, mar ferskate saken kinne noch better.
dy felle kleuren dogge jin sear oan e eagen	Dy felle kleuren dogge jin sear oan 'e eagen.
us systeem fan regels en sanksjes is trochsichtich foar ús learlingen a	Us systeem fan regels en sanksjes is trochsichtich foar ús learlingen.
ho ris ik lit my net twinge	Ho ris, ik lit my net twinge!
ik ha dêr sels gjin aan fan hoet hja derút sjocht	Ik ha der sels gjin aan fan hoe't hja derút sjocht.
not ik âld bin draach ik dêr de gefolgen fan	No't ik âld bin draach ik dêr de gefolgen fan.
o waait de wyn út dy hoeke	O, waait de wyn út dy hoeke.
it leveret jo foar it hiele bedriuw in rinnemintsferbettering op	It leveret jo foar it hiele bedriuw in rindemintsferbettering op.
de stikken foar de gearkomste fan tiisdei krijst meast saterdeis	De stikken foar de gearkomste fan tiisdei krijst meast saterdeis.
al wat libbet sil nea stjerre	Al wat libbet, sil nea stjerre.
de koal wurdt bysnid skjinmakke en yn kratsjes ferpakt	De koal wurdt bysnijd, skjinmakke en yn kratsjes ferpakt.
oan salarisdiskriminnaasje fan froulju moat in einmakke wurde	Oan salarisdiskriminaasje fan froulju moat in ein makke wurde.
hja koe harsels goed ferkeapje	Hja koe harsels goed ferkeapje.
as it freed reint dan sjocht men saterdeis gjin mins	As it freeds reint, dan sjocht men saterdeis gjin mins.
wy moatte de werklikheid ûnder eagen doarre te sjen	Wy moatte de werklikheid ûnder eagen doare te sjen.
de striid rint hieltiten mear út e hân	De striid rint hieltyd mear út de hân.
meitsje dat fet	Meitsje dat fet.
wy hienen fyftich drinske skiep	We hienen fyftich Drintske skiep.
dat is wol sa moai dat sjogge je nea moaier	Dat is wol sa moai, dat sjogge je nea moaier!
as jim in pareplús nedich hawwe kinne jimm ien riene	As jim in paraplu nedich hawwe, kinne jim ien liene.
ik liet myn tinzen en myn foerbylding harren gong gean	Ik liet myn tinzen en myn ferbylding harren gong gean.
ik leau dat ik him ferkeard begrepen ha	Ik leau dat ik him ferkeard begrepen haw.
neffens my binne jo ien fan de meest ga tagonklike skriuwers foan fryslân	Neffens my binne jo ien fan de meast tagonklike skriuwers fan Fryslân.
wat is dat dochs	Wat is dat dochs?
hja hat sels werom skrouwen meastal lit se dat troch har amtners dwaan	Hja hat sels weromskreaun, meastal lit se dat troch har amtners dwaan.
it is net de earste kear dat frankryk it opnimt tsjin it ingelsk	It is net de earste kear dat Frankryk it opnimt tsjin it Ingelsk.
der is in fêste dei yn dieling en der binne beskate groepseregels	Der is in fêste deiyndieling en der binne beskate groepsregels.
op it stuit wachtet er op grien ljocht foar in folgjend projekt	Op it stuit wachtet er op grien ljocht foar in folgjend projekt.
mei in gleske wyn derby beslute wy om te wachtsjen oan e moarntiid ta	Mei in gleske wyn derby beslute wy om te wachtsjen oan 'e moarntiid ta.
dit foses ollebear tûs as hjiere wedstridete sûen in insoad brizen byn inoar	Dit suksesfolle pear dûnse it hiele wedstriidseizoen in soad prizen byinoar.
nei in wike mei in soad rein wie e dy sneontemoarns alder gelokst drûch	Nei in wike mei in soad rein wie it dy sneontemoarns aldergelokst drûch.
hurde wurden binne dat en sa wie ik doe ek	Hurde wurden binne dat, en sa wie ik doe ek.
it sikehûs sil net mear ynset wurde foar akute sjirurgyske yngrepen	It sikehús sil net mear ynset wurde foar akute sjirurgyske yngrepen.
as de net komt wat dogge jo dan	As er net komt, wat dogge jo dan?
wy moatte heel lûd raze om in oar te ferstean dat ik hâld it koart	Wy moatte heel lûd raze om inoar te ferstean dat ik hâld it koart.
lit ús earst begjinne mei dy muzykskoallen	Lit ús earst begjinne mei dy muzykskoallen.
dy generaasje is yntusken útstorn	Dy generaasje is yntusken útstoarn.
men soe hjir in krûpske fan skypje	Men soe hjir in krupsje fan skypje.
de wurken wurde safolle as mooglik stoffrij opburgen yn argyfdoazen	De wurken wurde safolle as mooglik stoffrij opburgen yn argyfdoazen.
dat binne myn suskes	Dat binne myn suskes.
ik hjie it fan henk	Ik hjit fan Henk.
de sporter sette troch en hie efterôf al hiel gjin spyt	De sporter sette troch en hie efterôf alhiel gjin spyt.
sykje op ynternet	Sykje op ynternet.
asto har oertsjûgje kinst om werom te kommen sil ik dy ivich tankber wêze	Asto har oertsjûgje kinst om werom te kommen, sil ik dy ivich tankber wêze.
ik bin wurch ik wol no graach efkes alinne wêze	Ik bin warch, ik wol no graach efkes allinne wêze.
as bern soldaatsje boarte ik graach mar thús krigen wy gjin boattersgordbapens	As bern soldaatsjeboarte ik graach, mar thús krigen wy gjin boartersguodwapens.
de arbeiders steane yn it pún mei triljende en gromjende boaren pikhammers en brekkizers	De arbeiders steane yn it pún mei triljende en gromjende boaren, pikhammers en brekizers.
bopbe dat is er der takom wike net	Boppedat is er der takom wike net.
as ji belizze wolle moatte je wat oarskeapje as keunst	As je belizze wolle, moatte je wat oars keapje as keunst.
hy hat tongersdei mar koart meitraingd omdat er wat siik is n	Hy hat tongersdei mar koart meitraind omdat er wat siik is.
ik doech as alle oaren en slach de earm om e faam hinne	Ik doch as alle oaren en slach de earm om 'e faam hinne.
minsken kamen út rentewei hjir te wenjen	Minsken kamen út Drinte wei hjir te wenjen.
it spul kin binnen en buorten doar spile wurde en is middei folgjend	It spul kin binnen- en bûtendoar spile wurde en is middeifoljend.
dêr spile my wat oars troch de holle	Der spile my wat oars troch de holle.
meidwaan oan e tocht kin allinnich nei ynskriuwing foarôf	Meidwaan oan 'e tocht kin allinnich nei ynskriuwing foarôf.
de apdei is fiersten te grut foar de njogge moantsen dyt der noch sitte	De abdij is fierstente grut foar de njoggen muontsen dy't der noch sitte.
kinst dy auto net oarspakkearje	Kinst dy auto net oars parkearje?
set it finster werom	Set it finster werom.
gean nei skydnis	Gean nei skiednis.
it tekoart oan ottermantsjes kin oplost wurde troch bettere natuerferbiningen mei dútslân	It tekoart oan ottermantsjes kin oplost wurde troch bettere natuerferbiningen mei Dútslân.
wy giene noch efkes thús oan en dêr sie t koos mei twa maten	Wy giene noch efkes thús oan en dêr siet Koos mei twa maten.
dit is in hoppe	Dit is in hoppe.
ik kin gjin goed mear by him dwaan	Ik kin gjin goed mear by him dwaan.
de trochreed is dêr ek noch dus dat is allegear noch wol hiel autentyk	De trochreed is der ek noch, dus dat is allegear noch wol heel autentyk.
de bern wurde hieltyd selsstanniger	De bern wurde hieltyd selsstanniger.
frentsjer is ús âld akademystêd	Frjentsjer is ús âld akadeemjestêd.
hy hat it dizze simmer iepene besikerssintrum mei oprjochte	Hy hat it dizze simmer iepene besikerssintrum mei oprjochte.
ik ha mar ien besteld dy selektiisdeitemoarn oer in wike ophelje	Ik haw mar ien besteld, dy sil ik tiisdeitemoarn oer in wike ophelje.
in soad tiid hawwe jo dochs net mear	In soad tiid hawwe jo dochs net mear.
troch de gearwurking sil de produksje mooglik ferdûbelje oant ferfjouwer foltigje	Troch de gearwurking sil de produksje mooglik ferdûbelje oant ferfjouwerfâldigje.
it like wolles koe der net fan t plak komme	It like wol as koe er net fan 't plak komme.
ik ha dyr gjin beswier tsjen	Ik ha der gjin beswier tsjin.
der binne oer de hiele wrâld mei inkelde tsientallen stikken rûkeramyk bekend	Der binne oer de hiele wrâld mar inkelde tsientallen stikken Ru-keramyk bekend.
hja hawwe in hiel tian bern	Hja hawwe in hiel team bern.
do witst hoe gruts oft ik wie op myn prachtich bosk hjir	Do witst hoe grutsk oft ik wie op myn prachtich bosk hier.
neffens my hat se wol gelyk	Neffens my hat se wol gelyk.
de learaar hie fjoerreade holle en it swirt rûn him oer it antlit	De learaar hie in fjoerreade holle en it swit rûn him oer it antlit.
oan de ein fan it stik wurdt dúdlik wêrom de sân syn mem hatet	Oan de ein fan it stik wurdt dúdlik wêrom de soan syn mem hatet.
yn e tuskentiid sille jo de auto stean litte moatte	Yn 'e tuskentiid sille jo de auto stean litte moatte.
de inisjatyfnimmers fan it reverindum binne tsindebou fan e wynmûnen	De inisjatyfnimmers fan it referindum binne tsjin de bou fan de wynmûnen.
earst soe it moarntenacht begjinne te friezen mar dat wurdt al fanacht	Earst soe it moarntenacht begjinne te friezen, mar dat wurdt al fannacht.
yn de jierren sechstich hat er tûzenen foarwerpen fûn út de âlde stjentiid	Yn de jierren sechstich hat er tûzenen foarwerpen fûn út de âlde stientiid.
it is de bedoeling dat yn de takomst it oanbod fan aktiviteiten útwreide wurdt	It is de bedoeling dat yn 'e takomst it oanbod oan aktiviteiten útwreide wurdt.
sykje jo om in oplossing dyt klear is om te brûken	Sykje jo om in oplossing dy't klear is om te brûken?
sjong in ferske foar my	Sjong in ferske foar my.
dy wie seis jier en dan binne jo o sa gefoelich foar dy dingen	Dy wie seis jier en dan binne je o sa gefoelich foar dy dingen.
moat ik de heit fan de breid om de hân fan syn dochter freegje	Moat ik de heit fan de breid om de hân fan syn dochter freegje?
de trije dielen binne útjûn troch de fryske akademy	De trije dielen binne útjûn troch de Fryske Akademy.
de nije metoade om de bûnte kjifkrobbe te bestrieden wurdt goed ûntfangen	De nije metoade om de bûnte kjifkrobbe te bestriden, wurdt goed ûntfongen.
der is ûndersûk bien nei de winsken fan toeristen dyt nei de ôfslút dyk komme	Der is ûndersyk dien nei de winsken fan toeristen dy't nei de Ofslútdyk komme.
wat kostet in keamer mei in balkon	Wat kostet in keamer mei balkon?
doelberetskjin meitsje	Doelberet skjinmeitsje.
sokke snijblommens steane net lang	Sokke snijblommen steane net lang.
hy is yn easterein hikke en tine	Hy is yn Easterein hikke en tein.
ik seach harren efternij wylst hja hân yn hân troch de poarte gienen h	Ik seach harren efternei wylst hja hân yn hân troch de poarte giene.
it wiene koarte meditaasjes fan sawat in kertier	It wiene koarte meditaasjes fan sawat in kertier.
jim hawwe it grif al yn de krante sjoen	Jimme hawwe it grif al yn de krante sjoen.
de moarnssezje begjint der om healwei olven	De moarnssesje begjint om healwei alven.
der sitte trettjin minsken oan dizze tafel en der komme der noch in pear by	Der sitte trettjin minsken om dizze tafel en der komme noch in pear by.
de jonge iet oan syn fjirde allinnich bôle mei sûker	De jonge iet oant syn fjirde allinnich bôle mei sûker.
wat stiet der op it woadskiplistke	Wat stiet der op it boadskiplistke?
ik wit net oft hja wol komt	Ik wit net oft hja wol komt.
hja ferdwoen sûnder foarm fan proses yn de finzenis rrrrr	Hja ferdwûn sûnder foarm fan proses yn de finzenis.
dyn ek sat ek al wer wat oan t hantsje	Dyn eks hat ek al wer wat oan 't hantsje.
de auteurs striwje folsleinens nei sonder ynoerstallige dektails te ferfallen	De auteurs stribje folsleinens nei sonder yn oerstallige details te ferfallen.
stille wetters hawwe djippe grûnen	Stille wetters hawwe djippe grûnen.
dat sil wol betterje hearstnâld wiif bist	Dat sil wol betterje earst in âld wiif bist.
gjin inkelde foarm fan famkes besnijen is wurdt yn nederlân tastean	Gjin inkelde foarm fan famkesbesnijenis wurdt yn Nederlân tastien.
der leit noch in kaai yn it laad	Der leit noch in kaai yn it laad.
ofbrekkingsteken rjochts	Ofbrekkingsteken rjochts.
ik wie dúdlik noch net ta oan de komplikaasjes fan de leafde	Ik wie dúdlik noch net ta oan de komplikaasjes fan de leafde.
wy hawwe hjoed in nije learder kocht	Wy hawwe hjoed in nije ljedder kocht.
der wyn kin hiel frinlik wêze mar hy kinnek heel fijannich wêze	De wyn kin heel freonlik wêze mar hy kin ek heel fijannich wêze.
it sjocht dêr in bytsje stil út	It sjocht der in bytsje stil út.
blêdzje	Blêdzje.
it dûbelde spoar makke ynienen in skerpe bocht	It dûbelde spoar makke ynienen in skerpe bocht.
se hat makliker krigen	Se ha it makliker krigen.
de auteurs strypje folsleinend sneij sûnder yn oerstallige details te ferfallen	De auteurs stribje folsleinens nei sonder yn oerstallige details te ferfallen.
dy boeren binne dro sa wieas mei	Dy boeren binne der o sa wiis mei.
blêdzje troch ôfspyllist	Blêdzje troch ôfspyllist.
hoe seage der hjir doe út	Hoe seach it der hjir doe út?
om it achttjinde jier hinne groeit de famkesstim út ta sopraam messasopraan of alt	Om it achttjinde jier hinne groeit de famkesstim út ta sopraan, mezzosopraan of alt.
ftsytroad	Op it strân siet in ploechje jonge manlju en froulju.
	Fiif jier lang ha ik mysels yn libben holden mei in baantsje as nachtportier.
wat	It filmsenario skriuwt de filmspilers fan minút ta minút foar wat se dwaan moatte.
under it lange slûke en glêde dekhier leit it sêfte ûnderhier	Under it lange, slûke en glêde dekhier leit it sêfte ûnderhier.
hoefolle wetter kin it gjears op de dyk oan	Hoefolle wetter kin it gers op de dyk oan?
hawwe jo in bale plankje foar ús	Hawwe jo in bôleplankje foar ús?
kanaal omleech	Kanaal omleech.
by in oarder fan mear as fyftich euro betelje jo gjin ferstjoerskosten	By in oarder fan mear as fyftich euro betelje jo gjin ferstjoerskosten.
moantenacht reizgje wy ôf nei it grykse eilân kretag	Moarntenacht reizgje wy ôf nei it Grykske eilân Kreta.
wy bleatsje dûbele wasktafels om de badkeamerfilers moarns koarter te meitsjen	Wy pleatse dûbelde wasktafels om de badkeamerfiles moarns koarter te meitsjen.
ik doch as alle oearen en slach de earm om e faam hinne	Ik doch as alle oaren en slach de earm om 'e faam hinne.
it probleem hjirwie is dat de tiidskeamer eiins wat oan de krappe kant is p	It probleem hjirby is dat it tiidskema eins wat oan de krappe kant is.
it wienen altyd deselde minsken dy opdraven kamen	It wienen altyd deselde minsken dy opdraven kamen.
de direksje fan de bank wie net beryktbar forkommintaare	De direksje fan 'e bank wie net berikber foar kommentaar.
ik fiel my mislik	Ik fiel my mislik.
hoe faak deis draaie jo de kraan net ieten	Hoe faak deis draaie jo de kraan net iepen?
der binne no oare dingen oan de hân	Der binne no oare dingen oan de hân.
hy hat it gefoel allinne op de wrâld stean	Hy hat it gefoel allinne op de wrâld te stean.
de kat wie heel mear getûen er yn it asyl kaam	De kat wie heel meager doe't er yn it asyl kaam.
as it rein bliuw ik thús	As it reint, bliuw ik thús.
yn e nacht fan woarnsdeiop tongersdei binne de erbekstellen út fyftich autos	Yn de nacht fan woansdei op tongersdei binne de airbags stellen út fyftich auto's.
om it hús wie in djippe sleat	Om it hûs wie in djippe sleat.
it bestriden fan de oerlêst falt ôf	It bestriden fan de oerlêst falt ôf.
hja lei yn it gers en stoarre yn de blauwe komp fan de himel	Hja lei yn it gers en stoarre yn de blauwe kom fan de himel.
der kinne in soad in puntsje oansjûge	Dêr kinne in soad in puntsje oan sûge.
dyt syn gat baarnt moat op de blearen sitte	Dy't syn gat baarnt, moat op 'e blierren sitte.
dy koenen dan maatregels nimme as se dat woenen	Dy koenen dan maatregels nimme at se dat woenen.
wêr soe myn pine bedarre wêze	Wêr soe myn pinne bedarre wêze?
foar in soad lytse boeren yn de ûntwikkelingslannen is biolânblau wienwol in alternatyf	Foar in soad lytse boeren yn de ûntwikkelingslannen is biolânbou wier wol in alternatyf.
stjoer angeliken bjadskip wat tinkt dy fan fan e jûn	Stjoer Angelique in boadskip: Wat tinkt dy fan fan 'e jûn?
de húshâlding telde sân bern seis jonges en ien famke	De húshâlding telde sân bern, seis jonges en ien famke.
de ofslútdyk hartys temiddei ôfsletten west fanwegen in ûngelok mei in frachtwein t	De Ofslútdyk hat tiisdeitemiddei ôfsletten west fanwegen in ûngelok mei in frachtwein.
fan moarns ôff kinne jo hjir terjochte foar in kop kofje	Fan moarns ôf kinne jo hjir terjochte foar in kop kofje.
de bestjoerder is mei ûnbekende ferwûningst ni it sikehûs brocht	De bestjoerder is mei ûnbekende ferwûnings nei it sikehús brocht.
de iene kear warskjete fuotten wol en de oare kear net	De iene kear waskest de fuotten wol en de oare kear net.
ik hâld fan bisten en de natuer	Ik hâld fan bisten en de natuer.
hy besjocht yn de tritige jierren in bestean op de bouwen as skriuwer cc	Hy besocht yn de tritiger jierren in bestean op te bouwen as skriuwer.
it wie tongersdeitemoarns nij keningsdei ien en al aktiviteit yn de binnenstêd nn	It wie de tongersdeitemoarns nei Keningsdei ien en al aktiviteit yn de binnenstêd.
de tatoanstelling is te sjen fan njogentjin oktober oant en mei i trettjin disimber	De tentoanstelling is te sjen fan njoggentjin oktober oant en mei trettjin desimber.
hoe it ûngelok barre koe is net dúdlik	Hoe't it ûngelok barre koe, is net dúdlik.
display út	Display út.
it wie moai waar	It wie moai waar.
de fakbûnen hawwe de efterban ynformearre oer de lêste oanbod fan de wurkjouwers	De fakbûnen hawwe de efterbân ynformearre oer it lêste oanbod fan de wurkjouwers.
as se foar de goede saak yn e sel sitte moat toe dan mar	At se foar de goeie saak yn in sel sitte moat, toe dan mar.
dêr stie ik dan yn myn wite nachtkrian en op learde fuotten	Dêr stie ik dan yn myn wite nachtklean en op bleate fuotten.
wy hawwe it oerin aktyive hannelsberlâns as wy mear út as ynfiere	Wy hawwe it oer in aktive hannelsbalâns as wy mear út- as ynfiere.
oer san ding fan neat hoechst net san opskuort te meitsjen	Oer sa'n ding fan neat hoechst net sa'n opskuor te meitsjen.
de meldingen kamen it ôffrûne jier binnen	De meldingen kamen it ôfrûne jier binnen.
de tredde itiidje yn septimber presintearret it ergear de miljoene nota en de ryksbegrutting	De tredde tiisdeis yn septimber presintearret it regear de miljoenenota en de ryksbegrutting.
wolle jo wol in bytsje foar de mikrofoans sitten bliuwe	Wolle jo wol in bytsje foar de mikrofoan sitten bliuwe?
goud wurdt als sûnt de twadde iuw fan de jiertelling fer wurke yn trouringen d	Goud wurdt al sûnt de twadde iuw fan ús jiertelling ferwurke yn trouringen.
hy is al in pear dagen net op skoalle kaam	Hy is al in pear dagen net op skoalle kaam.
hy rint deromhinne as de kat om de hitte breij	Hy rint deromhinne rinne as de kat om de hjitte brij.
benam him yn e nacht fan saterdei op snein gie it need	Benammen yn de nacht fan saterdei op snein gie it need.
sintrearje de foarrige seis rigen	Sintrearje de foarige seis rigen.
ik fersykje jo om fuort te gean want ik ha jo neat te sizzen	Ik fersykje jo om fuort te gean, want ik haw jo neat te sizzen.
mûs dobbel klikke	Mûs dûbelklikke.
it tal oanmeldingen by de skoalle is dit jier bot groeid	It tal oanmeldingen by de skoalle is dit jier bot groeid.
lit net oant moarn wachtsje watstjoert noch dwaan kinst	Lit net oant moarn wachtsje watst hjoed noch dwaan kinst.
syn fervert e lippen read en se sjocht der moai rút as oars	Sy fervet de lippen read en se sjocht der moaier út as oars.
it skip is wer yn e feart	It skip is wer yn 'e feart.
yn de bus kaam ik nêst san moai blied jongfein te sitten	Yn de bus kaam ik neist sa'n moai blier jongfeint te sitten.
it opfangsintrum foar de sylsukers leit oan de râne fan it kûnderbosk	Dit opfangsintrum foar asylsikers leit oan de râne fan it Kúnderbosk.
neffens him is nederlân te lyts foar dit soart fan inisjativen	Neffens him is Nederlân te lyts foar dit soarte fan inisjativen.
alle bern binne wolris oan dolgens	Alle bern binne wolris ûndogens.
hjir arbeide men fan heitop soan yn it stiengod	Hjir arbeide men fan heit op soan yn it stiengat.
de suiper dear binne se al in bytsje bang fan	De swipe, dêr binne se al in bytsje bang fan.
sille wy earneis sitten gean	Sille wy earne sitten gean?
hy is nei it sikehús brocht mar hy is butenlibpensgefaar	Hy is nei it sikehûs brocht mar hy is bûten libbensgefaar.
is men wat âlder dan kin men san drege sitewaasje better ferneare	Is men wat âlder, dan kin men sa'n drege sitewaasje better ferneare.
meiinoar hellen se alles út hûs en makken it skjin	Mei-inoar hellen se alles út it hûs en makken it skjin.
dêrt it hert fol fan is dêr rint de mûle fan oer	Dêr't it hert fol fan is, dêr rint de mûle fan oer.
in supelmerk hat by fersjin frykstalige posters ophongen yn de stêd grins r	In supermerk hat by fersin Frysktalige posters ophongen yn de stêd Grins.
dêr koe piter ek net foar	Dêr koe Piter ek net foar.
belje wytse	Belje Wytse.
as soenen se my dêa dwaan ik wet it net	Al soene se my dea dwaan, ik wit it net.
maildokter stouten mei de tekst tanke ik ha de papieren ûntfongen	Mail dokter Stouten mei de tekst: Tanke, ik ha de papieren ûntfongen.
bring my it ûnthâld dat it ûntwerp om twa oere klear wêze moat	Bring my yn it ûnthâld dat it ûntwerp om twa oere klear wêze moat.
inne minder de kommintaren as wollede sensaasjeferhalen dyt de oandocht lûke	It binne minder de kommentaren as wol de sensaasjeferhalen dy't de oandacht lûke.
syn libben hinget oan in sieden tried	Syn libben hinget oan in siden tried.
juster giet personiel wer oan it wurk nei trije wiken bedriuwsbesetting r	Juster gie it personiel wer oan it wurk nei trije wiken bedriuwsbesetting.
wat boet jo sa oanlêzen	Wat boeit jo sa oan lêzen?
neffens ferskate meiwurkers waard mei klachten neat dien	Neffens ferskate meiwurkers waard mei klachten neat dien.
set de timei foar de tsieden fan in aai	Set de timer foar it sieden fan in aai.
jou in ynskelyks wurd op de folgjende fragen	Jou yn it Ingelsk antwurd op de folgjende fragen.
stel ôfdrukke biet yn op de earste fjirtjin	Stel ôfdrukgebiet yn op de earste fjirtjin.
it like wol as koe er net fan plak komme	It like wol as koe er net fan 't plak komme.
wat waait it hjir ogryslik hurd net	Wat waait it hjir ôfgryslike hurd, net?
set de helderheid op maksimaal	Set de helderheid op maksimaal.
it sicht yn dizze wenningen en de isulearring is hielendal ûnfolwaarnde	It siicht yn dizze wenningen en de isolearring is hielendal ûnfoldwaande.
alle jierren jout it koar in tal goed besochte konserten j	Alle jierren jout it koar in tal goed besochte konserten.
de partearplakken op it winkelpark steanein grâld folle autos	De parkearplakken op it winkelpark steane grôtfol auto's.
it hat ús tigengoed foldien en wy komme wis nochris wer om	It hat ús hjir tige goed foldien en wy komme wis noch ris werom.
dizze túnstoel kin ek levere wurde yn it wyt en yn it pruden	Dizze túnstoel kin ek levere wurde yn it wyt en it brún.
miskien wachte tilly op it wurd of teken fan dy om frede te sluten	Miskien wachtet Tilly op in wurd of teken fan dy om frede te sluten.
ik wie wer op be kend terrein ik hie wer fêste grûn ûnder de fuotten	Ik wie wer op bekend terrein, ik hie wer fêstegrûn ûnder de fuotten.
wyt ljocht bestiet út kleuren dyt foar ús net te sjen binne	Wyt ljocht bestiet út kleuren dy't foar ús net te sjen binne.
it konsert wie fergees en duorre in oere	It konsert wie fergees en duorre in oere.
bieskoop	Bioskoop.
